
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Intensity Median,0,9478.13,40.6918,583.113,0,33448.6,822,,Surface,7,,Image 1,,1,
Intensity Min,0,21505,317.271,1512.8,6,260797,822,,Surface,1,,Image 1,,1,
Intensity Min,1,9785,477.232,706.375,326.5,392285,822,,Surface,2,,Image 1,,1,
Intensity Min,131,20076,1581.64,1377.23,1269.5,1.3001e+06,822,,Surface,3,,Image 1,,1,
Intensity Min,1994,8851,5321.94,1212.19,5341,4.37464e+06,822,,Surface,4,,Image 1,,1,
Intensity Min,0,21505,123.731,1252.71,0,101707,822,,Surface,5,,Image 1,,1,
Intensity Min,0,5392,47.5547,300.62,0,39090,822,,Surface,6,,Image 1,,1,
Intensity Min,0,7785,16.3905,335.888,0,13473,822,,Surface,7,,Image 1,,1,
Intensity StdDev,301.37,7712,1182.32,930.862,851.481,971866,822,,Surface,1,,Image 1,,1,
Intensity StdDev,234.717,9235.34,725.426,610.328,590.429,596300,822,,Surface,2,,Image 1,,1,
Intensity StdDev,202.562,14067.6,1234.7,1077.37,873.542,1.01492e+06,822,,Surface,3,,Image 1,,1,
Intensity StdDev,533.029,13037.6,1862.79,1404.1,1557.82,1.53122e+06,822,,Surface,4,,Image 1,,1,
Intensity StdDev,0,7712,434.32,994.714,0,357011,822,,Surface,5,,Image 1,,1,
Intensity StdDev,0,9235.34,268.785,556.624,0,220942,822,,Surface,6,,Image 1,,1,
Intensity StdDev,0,5650.13,53.3459,394.892,0,43850.4,822,,Surface,7,,Image 1,,1,
Intensity Sum,3600,1.79508e+09,1.10289e+07,9.69101e+07,105834,9.06576e+09,822,,Surface,1,,Image 1,,1,
Intensity Sum,4993,1.06078e+09,7.30639e+06,5.88021e+07,104662,6.00586e+09,822,,Surface,2,,Image 1,,1,
Intensity Sum,16791,3.99746e+09,2.52066e+07,2.07697e+08,221668,2.07199e+10,822,,Surface,3,,Image 1,,1,
Intensity Sum,79901,1.28216e+10,7.74478e+07,6.88848e+08,584644,6.36621e+10,822,,Surface,4,,Image 1,,1,
Intensity Sum,0,8.58838e+08,4.79609e+06,4.29729e+07,0,3.94238e+09,822,,Surface,5,,Image 1,,1,
Intensity Sum,0,4.2357e+08,2.50557e+06,2.14709e+07,0,2.05958e+09,822,,Surface,6,,Image 1,,1,
Intensity Sum,0,5.23854e+07,177072,2.14637e+06,0,1.45553e+08,822,,Surface,7,,Image 1,,1,
Number of Disconnected Components,1,1,1,0,1,822,822,,Surface,,,,,1,
Position X,0.799048,353.345,186.053,103.387,183.513,152935,822,um,Surface,,Position,,,1,
Position Y,0.289415,353.189,176.116,103.215,178.864,144767,822,um,Surface,,Position,,,1,
Position Z,8.5,32.5,18.9157,4.91042,18.5,15548.7,822,um,Surface,,Position,,,1,
Shortest Distance to Surfaces,-2.38358,24.4668,6.3708,5.03924,5.84992,5236.8,822,um,Surface,,,,Surfaces 2,1,
Shortest Distance to Surfaces,-1.59842,12.1537,1.91106,2.29422,1.05547,1570.89,822,um,Surface,,,,Surfaces 3,1,
Shortest Distance to Surfaces,-1.97318,15.0265,2.68696,2.53307,2.26306,2208.68,822,um,Surface,,,,Surfaces 1,1,
Sphericity,0.301875,0.966174,0.798952,0.115886,0.831002,656.738,822,,Surface,,,,,1,
Time,0,0,0,0,0,0,822,s,Surface,,,,,1,
Time Index,1,1,1,0,1,822,822,,Surface,,,,,1,
Volume,0.0192218,22315.5,151.149,1248.1,1.27719,124244,822,um^3,Surface,,,,,1,
