
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Intensity Median,1067.55,17114,2732.59,1567.45,2380.91,1.20507e+06,441,,Surface,3,,Image 1,,1,
Intensity Median,4988.88,7948.9,5794.48,455.955,5709.98,2.55537e+06,441,,Surface,4,,Image 1,,1,
Intensity Median,0,15902.2,430.565,1202.82,1.024,189879,441,,Surface,5,,Image 1,,1,
Intensity Median,0,21420.9,458.38,1372.4,0.87925,202146,441,,Surface,6,,Image 1,,1,
Intensity Median,0,6624.14,37.5507,458.683,0,16559.9,441,,Surface,7,,Image 1,,1,
Intensity Min,0,7641,139.15,519.826,0,61365,441,,Surface,1,,Image 1,,1,
Intensity Min,2,9063,376.689,575.696,264,166120,441,,Surface,2,,Image 1,,1,
Intensity Min,11,10471,931.73,834.194,763,410893,441,,Surface,3,,Image 1,,1,
Intensity Min,1148,4242,2744.14,570.883,2762,1.21016e+06,441,,Surface,4,,Image 1,,1,
Intensity Min,0,7641,30.2721,372.093,0,13350,441,,Surface,5,,Image 1,,1,
Intensity Min,0,9063,67.0023,528.517,0,29548,441,,Surface,6,,Image 1,,1,
Intensity Min,0,3311,12.9932,194.83,0,5730,441,,Surface,7,,Image 1,,1,
Intensity StdDev,482.585,10363.2,1340.21,1082.38,1035.9,591032,441,,Surface,1,,Image 1,,1,
Intensity StdDev,320.762,12328.8,846.7,831.115,664.295,373395,441,,Surface,2,,Image 1,,1,
Intensity StdDev,321.204,6796.37,1271.88,943.824,942.669,560899,441,,Surface,3,,Image 1,,1,
Intensity StdDev,750.462,8952.49,1504.36,792.199,1301.89,663424,441,,Surface,4,,Image 1,,1,
Intensity StdDev,0,11042.9,788.582,1150.37,578.634,347765,441,,Surface,5,,Image 1,,1,
Intensity StdDev,0,9798.8,624.093,856.346,529.574,275225,441,,Surface,6,,Image 1,,1,
Intensity StdDev,0,5150.74,72.5478,439.57,0,31993.6,441,,Surface,7,,Image 1,,1,
Intensity Sum,48850,1.73145e+10,6.5944e+07,8.90697e+08,411934,2.90813e+10,441,,Surface,1,,Image 1,,1,
Intensity Sum,48196,1.222e+10,4.60297e+07,6.2494e+08,376411,2.02991e+10,441,,Surface,2,,Image 1,,1,
Intensity Sum,69990,2.40348e+10,9.0091e+07,1.22682e+09,628507,3.97301e+10,441,,Surface,3,,Image 1,,1,
Intensity Sum,260683,5.4796e+10,2.0846e+08,2.82975e+09,1.33959e+06,9.19309e+10,441,,Surface,4,,Image 1,,1,
Intensity Sum,0,1.04509e+10,3.65112e+07,5.26288e+08,53271,1.61014e+10,441,,Surface,5,,Image 1,,1,
Intensity Sum,0,7.35426e+09,2.56749e+07,3.69519e+08,61274,1.13226e+10,441,,Surface,6,,Image 1,,1,
Intensity Sum,0,8.34126e+08,2.61837e+06,4.12498e+07,0,1.1547e+09,441,,Surface,7,,Image 1,,1,
Number of Disconnected Components,1,1,1,0,1,441,441,,Surface,,,,,1,
Position X,0.792852,352.381,180.145,102.053,187.773,79444.1,441,um,Surface,,Position,,,1,
Position Y,0.417492,353.248,175.556,106.919,189.162,77420.4,441,um,Surface,,Position,,,1,
Position Z,7.30547,25.9132,15.7226,3.95994,16.2135,6933.67,441,um,Surface,,Position,,,1,
Shortest Distance to Surfaces,-0.715191,38.0252,8.1857,6.66528,6.93082,3609.9,441,,Surface,,,,Surfaces 2,1,
Shortest Distance to Surfaces,-1.08681,7.97782,0.524115,1.19362,0,231.135,441,,Surface,,,,Surfaces 3,1,
Shortest Distance to Surfaces,-1.40634,9.40636,1.59588,1.94471,0.939023,703.783,441,,Surface,,,,Surfaces 1,1,
Sphericity,0.190397,0.966077,0.746142,0.133979,0.765296,329.048,441,,Surface,,,,,1,
Time,0,0,0,0,0,0,441,s,Surface,,,,,1,
Time Index,1,1,1,0,1,441,441,,Surface,,,,,1,
Volume,0.244377,165763,660.703,8604.46,5.03262,291370,441,um^3,Surface,,,,,1,
