
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Area,4.65458,37647.8,226.195,1717.99,20.093,151777,671,um^2,Surface,,,,,1,
Distance from Origin,30.3176,475.815,280.759,96.553,295.06,188389,671,um,Surface,,Distance from Origin,,,1,
Distance to Image Border XY,0,167.704,55.9011,39.5575,50.3795,37509.6,671,um,Surface,,,Image 1,,1,
Ellipticity (oblate),0.0567014,0.81985,0.416154,0.138565,0.403342,279.239,671,,Surface,,,,,1,
Ellipticity (prolate),0.0539136,0.903522,0.415369,0.158989,0.400747,278.713,671,,Surface,,,,,1,
Intensity Max,1840,53302,7253.49,7350.89,4494,4.8671e+06,671,,Surface,1,,Image 1,,1,
Intensity Max,869,62512,5265.7,6612.92,3509,3.53329e+06,671,,Surface,2,,Image 1,,1,
Intensity Max,1049,65535,9634.41,8463.15,6946,6.46469e+06,671,,Surface,3,,Image 1,,1,
Intensity Max,6073,65535,10683,7688.26,8855,7.16829e+06,671,,Surface,4,,Image 1,,1,
Intensity Max,0,53302,4402.34,7203.44,2957,2.95397e+06,671,,Surface,5,,Image 1,,1,
Intensity Max,0,62512,3115.25,5513.84,2591,2.09033e+06,671,,Surface,6,,Image 1,,1,
Intensity Max,0,62893,2528.71,6500.72,0,1.69676e+06,671,,Surface,7,,Image 1,,1,
Intensity Mean,338.87,24575.5,1551.65,1795.21,1103.47,1.04116e+06,671,,Surface,1,,Image 1,,1,
Intensity Mean,414.272,17690,1512.24,1129.88,1286.79,1.01472e+06,671,,Surface,2,,Image 1,,1,
Intensity Mean,500.272,21079.7,3205.03,1663.43,2821.34,2.15057e+06,671,,Surface,3,,Image 1,,1,
Intensity Mean,4132.3,13978.5,5064.19,939.64,4866.17,3.39807e+06,671,,Surface,4,,Image 1,,1,
Intensity Mean,0,24575.5,509.382,1640.27,74.2833,341795,671,,Surface,5,,Image 1,,1,
Intensity Mean,0,14450,410.562,855.827,87.4021,275487,671,,Surface,6,,Image 1,,1,
Intensity Mean,0,5597.27,270.412,893.768,0,181447,671,,Surface,7,,Image 1,,1,
Intensity Median,188.888,24868.2,1344.21,1714.76,957.6,901963,671,,Surface,1,,Image 1,,1,
Intensity Median,364.23,15343.5,1392.72,1002.16,1212.28,934517,671,,Surface,2,,Image 1,,1,
Intensity Median,489.168,20497.8,2991.45,1574,2641.11,2.00726e+06,671,,Surface,3,,Image 1,,1,
Intensity Median,4134.27,9072.16,4863.48,469.69,4769.72,3.26339e+06,671,,Surface,4,,Image 1,,1,
Intensity Median,0,24868.2,323.294,1583.38,0.844,216930,671,,Surface,5,,Image 1,,1,
Intensity Median,0,13224.2,264.109,812.13,0.71475,177217,671,,Surface,6,,Image 1,,1,
Intensity Median,0,5349.04,161.542,829.447,0,108395,671,,Surface,7,,Image 1,,1,
Intensity Min,0,5782,87.6006,509.199,0,58780,671,,Surface,1,,Image 1,,1,
Intensity Min,0,8916,262.936,432.282,197,176430,671,,Surface,2,,Image 1,,1,
Intensity Min,53,12982,1120.84,954.799,918,752084,671,,Surface,3,,Image 1,,1,
Intensity Min,737,3568,2108.49,527.065,2103,1.41479e+06,671,,Surface,4,,Image 1,,1,
Intensity Min,0,5782,40.1565,409.819,0,26945,671,,Surface,5,,Image 1,,1,
Intensity Min,0,3665,28.7258,187.624,0,19275,671,,Surface,6,,Image 1,,1,
Intensity Min,0,2872,31.2399,273.089,0,20962,671,,Surface,7,,Image 1,,1,
Intensity StdDev,403.455,7658.69,1075.93,859.409,785.385,721951,671,,Surface,1,,Image 1,,1,
Intensity StdDev,171.062,10361.4,728.941,742.167,562.434,489119,671,,Surface,2,,Image 1,,1,
Intensity StdDev,151.598,6554.83,1172.67,787.142,900.815,786859,671,,Surface,3,,Image 1,,1,
Intensity StdDev,711.089,12916.5,1404.1,1182.25,1154.59,942148,671,,Surface,4,,Image 1,,1,
Intensity StdDev,0,7658.69,576.632,901.888,326.602,386920,671,,Surface,5,,Image 1,,1,
Intensity StdDev,0,10361.4,453.605,674.266,358.882,304369,671,,Surface,6,,Image 1,,1,
Intensity StdDev,0,8387.66,342.125,834.183,0,229566,671,,Surface,7,,Image 1,,1,
Intensity Sum,30867,5.81629e+09,2.11543e+07,2.47204e+08,346733,1.41945e+10,671,,Surface,1,,Image 1,,1,
Intensity Sum,42670,3.33178e+09,1.57507e+07,1.51229e+08,358360,1.05687e+10,671,,Surface,2,,Image 1,,1,
Intensity Sum,51528,9.88364e+09,4.34212e+07,4.4671e+08,729442,2.91356e+10,671,,Surface,3,,Image 1,,1,
Intensity Sum,223110,2.49799e+10,1.16634e+08,1.20421e+09,1.16475e+06,7.82616e+10,671,,Surface,4,,Image 1,,1,
Intensity Sum,0,2.9846e+09,9.42806e+06,1.24005e+08,28325,6.32623e+09,671,,Surface,5,,Image 1,,1,
Intensity Sum,0,1.28746e+09,5.28916e+06,5.65458e+07,35029,3.54902e+09,671,,Surface,6,,Image 1,,1,
Intensity Sum,0,1.03953e+09,3.63532e+06,4.42151e+07,0,2.4393e+09,671,,Surface,7,,Image 1,,1,
Number of Disconnected Components,1,1,1,0,1,671,671,,Surface,,,,,1,
Position X,0.53692,353.335,184.502,99.492,188.964,123801,671,um,Surface,,Position,,,1,
Position Y,0.540658,352.889,181.327,102.861,183.501,121670,671,um,Surface,,Position,,,1,
Position Z,8.32243,37.6667,26.9133,4.92996,26.021,18058.8,671,um,Surface,,Position,,,1,
Shortest Distance to Surfaces,-1.51999,32.2247,7.23872,5.92725,6.2944,4857.18,671,um,Surface,,,,Surfaces 2,1,
Shortest Distance to Surfaces,-1.92175,10.0935,0.550831,1.19349,0,369.608,671,um,Surface,,,,Surfaces 3,1,
Shortest Distance to Surfaces,-0.758264,15.0244,2.17417,2.2847,1.54421,1458.87,671,um,Surface,,,,Surfaces 1,1,
Sphericity,0.232644,0.96157,0.775451,0.120997,0.800439,520.327,671,,Surface,,,,,1,
Time,0,0,0,0,0,0,671,s,Surface,,,,,1,
Time Index,1,1,1,0,1,671,671,,Surface,,,,,1,
Volume,0.625883,77076.3,359.765,3547.47,6.22017,241402,671,um^3,Surface,,,,,1,
