
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Area,12.3013,11574.8,420.141,1427.69,40.3799,111337,265,um^2,Surface,,,,,1,
Distance from Origin,79.2255,480.394,296.522,92.0585,307.893,78578.2,265,um,Surface,,Distance from Origin,,,1,
Distance to Image Border XY,0,162.888,59.5464,42.3469,53.0635,15779.8,265,um,Surface,,,Image 1,,1,
Ellipticity (oblate),0.114494,0.870738,0.406967,0.139655,0.391385,107.846,265,,Surface,,,,,1,
Ellipticity (prolate),0.0672854,0.880011,0.417935,0.153158,0.403647,110.753,265,,Surface,,,,,1,
Intensity Max,1968,49011,11451.2,10809.5,6185,3.03457e+06,265,,Surface,1,,Image 1,,1,
Intensity Max,2342,60808,5474.92,5680.96,3788,1.45086e+06,265,,Surface,2,,Image 1,,1,
Intensity Max,2721,65535,15040.3,15325.5,8701,3.98569e+06,265,,Surface,3,,Image 1,,1,
Intensity Max,8842,65535,17920.1,13644,13170,4.74882e+06,265,,Surface,4,,Image 1,,1,
Intensity Max,0,49011,8647.01,11429.4,4299,2.29146e+06,265,,Surface,5,,Image 1,,1,
Intensity Max,0,60808,4198.19,5874.55,3188,1.11252e+06,265,,Surface,6,,Image 1,,1,
Intensity Max,0,42455,1258.45,5134.96,0,333489,265,,Surface,7,,Image 1,,1,
Intensity Mean,477.694,16038.5,2017.79,1821.31,1401.31,534713,265,,Surface,1,,Image 1,,1,
Intensity Mean,775.528,5611.17,1428.72,475.162,1329.08,378611,265,,Surface,2,,Image 1,,1,
Intensity Mean,1386.8,13616.4,3252.61,1865.56,2660.17,861941,265,,Surface,3,,Image 1,,1,
Intensity Mean,6006.62,15980.2,7176.76,1654.83,6699.18,1.90184e+06,265,,Surface,4,,Image 1,,1,
Intensity Mean,0,16038.5,752.425,1687.4,249.69,199393,265,,Surface,5,,Image 1,,1,
Intensity Mean,0,3004.22,449.866,575.816,232.236,119215,265,,Surface,6,,Image 1,,1,
Intensity Mean,0,2473.5,25.0974,193.125,0,6650.8,265,,Surface,7,,Image 1,,1,
Intensity Median,292.348,15740.7,1690.73,1625.88,1208.33,448043,265,,Surface,1,,Image 1,,1,
Intensity Median,714.615,5047.29,1339.84,436.126,1249.73,355057,265,,Surface,2,,Image 1,,1,
Intensity Median,1373.24,13591.2,2805.87,1650.79,2400.56,743556,265,,Surface,3,,Image 1,,1,
Intensity Median,5919.2,10739.3,6694.12,757.244,6498.69,1.77394e+06,265,,Surface,4,,Image 1,,1,
Intensity Median,0,15740.7,407.547,1488.84,1.304,108000,265,,Surface,5,,Image 1,,1,
Intensity Median,0,2564.04,268.069,563.586,1.014,71038.3,265,,Surface,6,,Image 1,,1,
Intensity Median,0,14.13,0.381084,1.65597,0,100.987,265,,Surface,7,,Image 1,,1,
Intensity Min,0,1822,30.7736,152.403,0,8155,265,,Surface,1,,Image 1,,1,
Intensity Min,0,1321,206.238,161.198,179,54653,265,,Surface,2,,Image 1,,1,
Intensity Min,111,6110,769.879,558.485,695,204018,265,,Surface,3,,Image 1,,1,
Intensity Min,1201,3960,2694.49,563.781,2704,714041,265,,Surface,4,,Image 1,,1,
Intensity Min,0,633,5.29057,53.0895,0,1402,265,,Surface,5,,Image 1,,1,
Intensity Min,0,577,12.0528,72.4783,0,3194,265,,Surface,6,,Image 1,,1,
Intensity Min,0,0,0,0,0,0,265,,Surface,7,,Image 1,,1,
Intensity StdDev,469.623,10239.4,1516.92,1300.64,977.281,401984,265,,Surface,1,,Image 1,,1,
Intensity StdDev,397.219,2486.95,640,240.982,574.582,169600,265,,Surface,2,,Image 1,,1,
Intensity StdDev,399.085,9085.03,1751.47,1543.91,1130.53,464139,265,,Surface,3,,Image 1,,1,
Intensity StdDev,1073.6,14584.6,2335,2165.77,1677.64,618774,265,,Surface,4,,Image 1,,1,
Intensity StdDev,0,10239.4,1014.2,1409.04,627.114,268762,265,,Surface,5,,Image 1,,1,
Intensity StdDev,0,3666.55,524.931,435.699,561.068,139107,265,,Surface,6,,Image 1,,1,
Intensity StdDev,0,3549.96,77.4849,392.817,0,20533.5,265,,Surface,7,,Image 1,,1,
Intensity Sum,79831,1.31556e+09,3.98481e+07,1.62802e+08,966661,1.05598e+10,265,,Surface,1,,Image 1,,1,
Intensity Sum,124860,8.39998e+08,2.85838e+07,1.13639e+08,813350,7.57472e+09,265,,Surface,2,,Image 1,,1,
Intensity Sum,241476,2.97563e+09,9.36497e+07,3.78686e+08,1.62869e+06,2.48172e+10,265,,Surface,3,,Image 1,,1,
Intensity Sum,934209,1.26126e+10,2.90854e+08,1.29636e+09,4.00007e+06,7.70764e+10,265,,Surface,4,,Image 1,,1,
Intensity Sum,0,5.96139e+08,1.95992e+07,8.09744e+07,164859,5.19378e+09,265,,Surface,5,,Image 1,,1,
Intensity Sum,0,3.66758e+08,1.27534e+07,5.09687e+07,161505,3.37966e+09,265,,Surface,6,,Image 1,,1,
