
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Area,7.69448,30000.5,269.382,1626.61,32.2854,207963,772,um^2,Surface,,,,,1,
Distance from Origin,28.4341,482.842,271.993,99.7302,283.848,209979,772,um,Surface,,Distance from Origin,,,1,
Distance to Image Border XY,0,169.891,56.7754,42.462,49.3468,43830.6,772,um,Surface,,,Image 1,,1,
Ellipticity (oblate),0.0562337,0.911858,0.389978,0.145288,0.378124,301.063,772,,Surface,,,,,1,
Ellipticity (prolate),0.0368624,0.966966,0.426276,0.174522,0.413674,329.085,772,,Surface,,,,,1,
Intensity Max,2969,65535,13091.2,12081.2,7722.5,1.01064e+07,772,,Surface,1,,Image 1,,1,
Intensity Max,2638,65535,8026.07,9656.12,4686,6.19612e+06,772,,Surface,2,,Image 1,,1,
Intensity Max,2669,65535,11795,10121,8608,9.10575e+06,772,,Surface,3,,Image 1,,1,
Intensity Max,11943,65535,20213.7,9167.92,17516,1.5605e+07,772,,Surface,4,,Image 1,,1,
Intensity Max,0,65535,6873.46,11994.3,2227.5,5.30632e+06,772,,Surface,5,,Image 1,,1,
Intensity Max,0,65535,1720.52,6540.19,0,1.32824e+06,772,,Surface,6,,Image 1,,1,
Intensity Max,0,62427,1236.26,6912.93,0,954396,772,,Surface,7,,Image 1,,1,
Intensity Mean,694.407,31827.1,3105.82,2970.5,2077.97,2.3977e+06,772,,Surface,1,,Image 1,,1,
Intensity Mean,1066.25,40706.4,2384.3,2471.16,1835.98,1.84068e+06,772,,Surface,2,,Image 1,,1,
Intensity Mean,1564.08,15256.6,4076.85,1575.22,3641.38,3.14733e+06,772,,Surface,3,,Image 1,,1,
Intensity Mean,8907.01,21922,10516.9,1404.91,10214.7,8.11902e+06,772,,Surface,4,,Image 1,,1,
Intensity Mean,0,21714,799.967,1995.32,5.23737,617574,772,,Surface,5,,Image 1,,1,
Intensity Mean,0,25304.4,128.935,995.173,0,99537.7,772,,Surface,6,,Image 1,,1,
Intensity Mean,0,10206.4,49.8191,560.045,0,38460.3,772,,Surface,7,,Image 1,,1,
Intensity Median,521.424,32721.2,2715.68,2831.71,1825.63,2.0965e+06,772,,Surface,1,,Image 1,,1,
Intensity Median,969.88,38548.2,2193.18,2330.75,1742.77,1.69314e+06,772,,Surface,2,,Image 1,,1,
Intensity Median,1525.34,15292.3,3841.66,1434.75,3419.35,2.96576e+06,772,,Surface,3,,Image 1,,1,
Intensity Median,8918.3,15663.4,10122.6,720.13,9982.31,7.81467e+06,772,,Surface,4,,Image 1,,1,
Intensity Median,0,21807.1,517.527,1858.66,0,399531,772,,Surface,5,,Image 1,,1,
Intensity Median,0,25733.7,79.7711,987.963,0,61583.3,772,,Surface,6,,Image 1,,1,
Intensity Median,0,10134.6,26.5426,512.351,0,20490.9,772,,Surface,7,,Image 1,,1,
Intensity Min,0,10919,200.721,845.361,0,154957,772,,Surface,1,,Image 1,,1,
Intensity Min,0,17237,440.938,810.711,319.5,340404,772,,Surface,2,,Image 1,,1,
Intensity Min,338,6754,1495.52,683.185,1331,1.15454e+06,772,,Surface,3,,Image 1,,1,
Intensity Min,2007,7419,5330.71,781.431,5347.5,4.11531e+06,772,,Surface,4,,Image 1,,1,
Intensity Min,0,9431,19.2474,348.991,0,14859,772,,Surface,5,,Image 1,,1,
Intensity Min,0,943,1.2215,33.9173,0,943,772,,Surface,6,,Image 1,,1,
Intensity Min,0,4921,6.37435,176.996,0,4921,772,,Surface,7,,Image 1,,1,
Intensity StdDev,633.29,10933,1960.24,1620.22,1219.21,1.51331e+06,772,,Surface,1,,Image 1,,1,
Intensity StdDev,480.942,16516.6,1109.82,1308.5,702.464,856781,772,,Surface,2,,Image 1,,1,
Intensity StdDev,441.974,7619.34,1360.15,937.893,1065.98,1.05004e+06,772,,Surface,3,,Image 1,,1,
