
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Area,11.2847,20108.7,292.861,1436.89,35.4884,135887,464,um^2,Surface,,,,,1,
Distance from Origin,66.2139,475.296,294.447,81.7965,301.628,136623,464,um,Surface,,Distance from Origin,,,1,
Distance to Image Border XY,0,170.924,61.2098,44.1101,58.9518,28401.3,464,um,Surface,,,Image 1,,1,
Ellipticity (oblate),0.0842799,0.865065,0.416474,0.146962,0.393238,193.244,464,,Surface,,,,,1,
Ellipticity (prolate),0.0326577,0.914726,0.396113,0.168023,0.391603,183.797,464,,Surface,,,,,1,
Intensity Max,2409,65535,18337.1,17795.7,9090,8.5084e+06,464,,Surface,1,,Image 1,,1,
Intensity Max,2035,65535,8889.49,9744.52,5395,4.12472e+06,464,,Surface,2,,Image 1,,1,
Intensity Max,3858,65535,17025.7,15586.5,10990.5,7.89993e+06,464,,Surface,3,,Image 1,,1,
Intensity Max,11947,65535,21518.2,11618,17673.5,9.98445e+06,464,,Surface,4,,Image 1,,1,
Intensity Max,0,65535,9733.84,16303,3695.5,4.5165e+06,464,,Surface,5,,Image 1,,1,
Intensity Max,0,65535,4492.53,7913.83,3217.5,2.08453e+06,464,,Surface,6,,Image 1,,1,
Intensity Max,0,65535,12543.5,15968.2,11699,5.8202e+06,464,,Surface,7,,Image 1,,1,
Intensity Mean,640.8,45380.4,3796.27,4563.12,2223,1.76147e+06,464,,Surface,1,,Image 1,,1,
Intensity Mean,764.182,14141.7,2353.51,1598.41,1976.06,1.09203e+06,464,,Surface,2,,Image 1,,1,
Intensity Mean,1929.02,21151.4,4716.65,2185.17,4224.05,2.18853e+06,464,,Surface,3,,Image 1,,1,
Intensity Mean,8675.84,36832.4,10505.4,2141.14,9999.77,4.87449e+06,464,,Surface,4,,Image 1,,1,
Intensity Mean,0,31720,633.219,2071.83,48.3855,293814,464,,Surface,5,,Image 1,,1,
Intensity Mean,0,14141.7,364.432,852.8,50.1258,169097,464,,Surface,6,,Image 1,,1,
Intensity Mean,0,14512.3,1771.79,2878.7,176.789,822113,464,,Surface,7,,Image 1,,1,
Intensity Median,499.672,46016.7,3247.91,4437.65,1962.57,1.50703e+06,464,,Surface,1,,Image 1,,1,
Intensity Median,719.464,14358,2162.81,1467.47,1882.43,1.00354e+06,464,,Surface,2,,Image 1,,1,
Intensity Median,1841.5,20531.3,4260.23,1811.54,3919.92,1.97675e+06,464,,Surface,3,,Image 1,,1,
Intensity Median,8609.96,30805.4,10038.9,1357.18,9771.1,4.65806e+06,464,,Surface,4,,Image 1,,1,
Intensity Median,0,32066.6,229.624,1673.34,0.600927,106546,464,,Surface,5,,Image 1,,1,
Intensity Median,0,13106.9,154.228,769.608,0.611799,71561.9,464,,Surface,6,,Image 1,,1,
Intensity Median,0,12202.4,788.098,2551.76,0,365677,464,,Surface,7,,Image 1,,1,
Intensity Min,0,17611,222.619,1178.69,0,103295,464,,Surface,1,,Image 1,,1,
Intensity Min,0,5405,384.793,483.219,297.5,178544,464,,Surface,2,,Image 1,,1,
Intensity Min,37,10151,1465.61,798.026,1281.5,680041,464,,Surface,3,,Image 1,,1,
Intensity Min,900,6964,4925.79,869.403,4991.5,2.28557e+06,464,,Surface,4,,Image 1,,1,
Intensity Min,0,1947,7.75216,99.7557,0,3597,464,,Surface,5,,Image 1,,1,
Intensity Min,0,1936,12.3793,123.207,0,5744,464,,Surface,6,,Image 1,,1,
Intensity Min,0,6178,65.7888,580.813,0,30526,464,,Surface,7,,Image 1,,1,
Intensity StdDev,569.745,18651,2597.9,2568.67,1282.77,1.20543e+06,464,,Surface,1,,Image 1,,1,
Intensity StdDev,397.563,8064.13,1120.15,1029.31,783.025,519751,464,,Surface,2,,Image 1,,1,
Intensity StdDev,573.895,12654.2,2018.55,1774.74,1410.48,936607,464,,Surface,3,,Image 1,,1,
Intensity StdDev,1202.56,23872.1,2680.46,2350.21,2029.3,1.24373e+06,464,,Surface,4,,Image 1,,1,
Intensity StdDev,0,23962.8,1106.14,2199.23,362.179,513250,464,,Surface,5,,Image 1,,1,
Intensity StdDev,0,8051.29,548.847,745.94,338.603,254665,464,,Surface,6,,Image 1,,1,
Intensity StdDev,0,18550.2,2487.64,3268.51,1303.04,1.15427e+06,464,,Surface,7,,Image 1,,1,
Intensity Sum,107098,5.93677e+09,5.27743e+07,3.71562e+08,1.67974e+06,2.44873e+10,464,,Surface,1,,Image 1,,1,
Intensity Sum,117684,2.85111e+09,2.6927e+07,1.79121e+08,1.20524e+06,1.24941e+10,464,,Surface,2,,Image 1,,1,
Intensity Sum,375232,8.50527e+09,8.58752e+07,5.64816e+08,2.25464e+06,3.98461e+10,464,,Surface,3,,Image 1,,1,
Intensity Sum,1.40851e+06,2.49959e+10,2.29264e+08,1.63848e+09,5.34203e+06,1.06379e+11,464,,Surface,4,,Image 1,,1,
Intensity Sum,0,2.34062e+09,1.802e+07,1.39596e+08,41715.5,8.36126e+09,464,,Surface,5,,Image 1,,1,
Intensity Sum,0,9.36089e+08,8.14276e+06,5.73341e+07,30934.5,3.77824e+09,464,,Surface,6,,Image 1,,1,
Intensity Sum,0,9.55291e+09,8.83855e+07,6.4375e+08,143978,4.10109e+10,464,,Surface,7,,Image 1,,1,
Number of Disconnected Components,1,1,1,0,1,464,464,,Surface,,,,,1,
Position X,0.710404,352.935,201.926,95.0078,208.951,93693.7,464,um,Surface,,Position,,,1,
Position Y,0.748256,353.068,183.901,95.3264,189.597,85330.3,464,um,Surface,,Position,,,1,
Position Z,19.9639,34.9888,25.8203,3.94644,24.8015,11980.6,464,um,Surface,,Position,,,1,
Shortest Distance to Surfaces,0,19.763,4.51656,3.89171,3.78604,2095.68,464,um,Surface,,,,Surfaces 2,1,
Shortest Distance to Surfaces,-0.888476,13.4566,0.708494,1.29702,0,328.741,464,um,Surface,,,,Surfaces 3,1,
Shortest Distance to Surfaces,-0.226902,11.4381,2.00799,1.99721,1.57705,931.706,464,um,Surface,,,,Surfaces 1,1,
Sphericity,0.234607,0.966733,0.724713,0.150265,0.737797,336.267,464,,Surface,,,,,1,
Time,0,0,0,0,0,0,464,s,Surface,,,,,1,
Time Index,1,1,1,0,1,464,464,,Surface,,,,,1,
Volume,1.775,41359.3,403.785,2695.09,13.7747,187356,464,um^3,Surface,,,,,1,
