
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Intensity StdDev,1123.19,13399.6,2403,1166.51,2086.97,1.85992e+06,774,,Surface,4,,Image 1,,1,
Intensity StdDev,0,9324.3,702.924,1073.67,336.898,544063,774,,Surface,5,,Image 1,,1,
Intensity StdDev,0,8241.7,536.632,725.649,333.475,415353,774,,Surface,6,,Image 1,,1,
Intensity StdDev,0,11979.5,2340.16,2488.8,1673.61,1.81129e+06,774,,Surface,7,,Image 1,,1,
Intensity Sum,126178,2.4674e+09,1.77278e+07,1.46988e+08,607080,1.37213e+10,774,,Surface,1,,Image 1,,1,
Intensity Sum,100977,1.2842e+09,1.00587e+07,7.69259e+07,585882,7.78547e+09,774,,Surface,2,,Image 1,,1,
Intensity Sum,162737,4.18331e+09,3.36922e+07,2.67645e+08,1.27134e+06,2.60777e+10,774,,Surface,3,,Image 1,,1,
Intensity Sum,1.03471e+06,1.26582e+10,9.2872e+07,7.57134e+08,3.5961e+06,7.1883e+10,774,,Surface,4,,Image 1,,1,
Intensity Sum,0,1.41489e+09,8.55165e+06,8.03274e+07,21368.5,6.61898e+09,774,,Surface,5,,Image 1,,1,
Intensity Sum,0,6.04651e+08,3.94009e+06,3.37904e+07,20781.5,3.04963e+09,774,,Surface,6,,Image 1,,1,
Intensity Sum,0,5.61701e+09,3.52973e+07,3.20789e+08,122806,2.73201e+10,774,,Surface,7,,Image 1,,1,
Number of Disconnected Components,1,1,1,0,1,774,774,,Surface,,,,,1,
Position X,0.452045,352.287,165.021,92.3268,158.263,127726,774,um,Surface,,Position,,,1,
Position Y,0.691099,353.085,187.039,95.5201,192.541,144768,774,um,Surface,,Position,,,1,
Position Z,9.58612,25.9298,13.4735,3.27797,12.2164,10428.5,774,um,Surface,,Position,,,1,
Shortest Distance to Surfaces,0,24.3987,6.50454,4.85303,6.01784,5034.52,774,um,Surface,,,,Surfaces 2,1,
Shortest Distance to Surfaces,-0.636245,6.31728,0.455073,0.942114,0,352.227,774,um,Surface,,,,Surfaces 3,1,
Shortest Distance to Surfaces,-0.642424,11.28,2.00026,1.99259,1.49877,1548.2,774,um,Surface,,,,Surfaces 1,1,
Sphericity,0.230133,0.970776,0.79407,0.143644,0.826099,614.61,774,,Surface,,,,,1,
Time,0,0,0,0,0,0,774,s,Surface,,,,,1,
Time Index,1,1,1,0,1,774,774,,Surface,,,,,1,
Volume,0.514751,20571.8,171.859,1317.87,7.97176,133019,774,um^3,Surface,,,,,1,
