
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Area,11.6927,23288.5,370.948,1771.81,43.7702,112397,303,um^2,Surface,,,,,1,
Distance from Origin,55.8161,477.6,303.445,84.0287,309.16,91943.8,303,um,Surface,,Distance from Origin,,,1,
Distance to Image Border XY,0,161.669,60.4585,42.4188,54.7555,18318.9,303,um,Surface,,,Image 1,,1,
Ellipticity (oblate),0.107628,0.803233,0.398081,0.136933,0.388433,120.618,303,,Surface,,,,,1,
Ellipticity (prolate),0.105409,0.857441,0.436347,0.157634,0.424462,132.213,303,,Surface,,,,,1,
Intensity Max,2409,65535,11201.8,13138.5,5779,3.39415e+06,303,,Surface,1,,Image 1,,1,
Intensity Max,1704,41201,5024.67,6106.6,3081,1.52247e+06,303,,Surface,2,,Image 1,,1,
Intensity Max,2674,65535,11300.7,13079.4,7007,3.42413e+06,303,,Surface,3,,Image 1,,1,
Intensity Max,7705,65535,12838.7,8390.08,10655,3.89012e+06,303,,Surface,4,,Image 1,,1,
Intensity Max,0,65535,7067.41,13071.8,3712,2.14142e+06,303,,Surface,5,,Image 1,,1,
Intensity Max,0,40188,2911.22,4919.87,2211,882101,303,,Surface,6,,Image 1,,1,
Intensity Max,0,65535,8414.72,10382.9,8228,2.54966e+06,303,,Surface,7,,Image 1,,1,
Intensity Mean,637.695,23303.7,2032.62,2166.25,1422.09,615885,303,,Surface,1,,Image 1,,1,
Intensity Mean,610.537,12349.6,1184.21,948.118,993.087,358816,303,,Surface,2,,Image 1,,1,
Intensity Mean,1407.37,23539,2890.43,1803.05,2511.92,875801,303,,Surface,3,,Image 1,,1,
Intensity Mean,4996.76,12106,5880.83,939.882,5658.04,1.78189e+06,303,,Surface,4,,Image 1,,1,
Intensity Mean,0,23303.7,548.504,1764.19,123.481,166197,303,,Surface,5,,Image 1,,1,
Intensity Mean,0,5706.33,254.248,493.583,71.6474,77037.2,303,,Surface,6,,Image 1,,1,
Intensity Mean,0,10636,1277.7,1866.3,395.528,387143,303,,Surface,7,,Image 1,,1,
Intensity Median,508.112,26170.9,1734.69,2066.84,1264.94,525610,303,,Surface,1,,Image 1,,1,
Intensity Median,534.08,11203.4,1064.86,800.542,917.52,322653,303,,Surface,2,,Image 1,,1,
Intensity Median,1364.63,22805,2622.35,1544.84,2342.1,794571,303,,Surface,3,,Image 1,,1,
Intensity Median,4953.95,8287.86,5633.51,454.362,5544.82,1.70695e+06,303,,Surface,4,,Image 1,,1,
Intensity Median,0,26170.9,265.878,1712.74,1.0345,80561,303,,Surface,5,,Image 1,,1,
Intensity Median,0,2664.94,111.199,330.007,0.704,33693.3,303,,Surface,6,,Image 1,,1,
Intensity Median,0,7622,716.671,1765.58,2.4615,217151,303,,Surface,7,,Image 1,,1,
Intensity Min,0,5373,47.9274,360.987,0,14522,303,,Surface,1,,Image 1,,1,
Intensity Min,0,1542,123.568,112.483,108,37441,303,,Surface,2,,Image 1,,1,
Intensity Min,163,6599,763.554,468.208,706,231357,303,,Surface,3,,Image 1,,1,
Intensity Min,987,3338,2360.46,477.612,2340,715218,303,,Surface,4,,Image 1,,1,
Intensity Min,0,1534,9.79208,115.22,0,2967,303,,Surface,5,,Image 1,,1,
