
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Area,19.1784,125959,797.797,8326.22,58.7004,181898,228,um^2,Surface,,,,,1,
Distance from Origin,17.785,471.62,286.541,98.3858,293.597,65331.4,228,um,Surface,,Distance from Origin,,,1,
Distance to Image Border XY,0,167.417,54.5516,46.5196,42.8825,12437.8,228,um,Surface,,,Image 1,,1,
Ellipticity (oblate),0.0775661,0.904166,0.431325,0.178585,0.408852,98.3422,228,,Surface,,,,,1,
Ellipticity (prolate),0.00313147,0.867211,0.362502,0.184807,0.359694,82.6505,228,,Surface,,,,,1,
Intensity Max,4731,65535,17385.2,13766.4,11450,3.96382e+06,228,,Surface,1,,Image 1,,1,
Intensity Max,3707,53819,10036.1,7817.69,7550.5,2.28822e+06,228,,Surface,2,,Image 1,,1,
Intensity Max,4830,65535,15425.6,14236.2,10037.5,3.51704e+06,228,,Surface,3,,Image 1,,1,
Intensity Max,9237,65535,17302.2,12989.7,12464,3.9449e+06,228,,Surface,4,,Image 1,,1,
Intensity Max,0,65535,12177.3,13149.1,8217,2.77642e+06,228,,Surface,5,,Image 1,,1,
Intensity Max,0,53799,8062.1,7688.04,6679.5,1.83816e+06,228,,Surface,6,,Image 1,,1,
Intensity Max,0,65535,2981.24,8342,0,679722,228,,Surface,7,,Image 1,,1,
Intensity Mean,1507.64,45945,3474.9,3518.2,2609.82,792278,228,,Surface,1,,Image 1,,1,
Intensity Mean,1413.26,15232.8,2960.99,1536.86,2540.53,675105,228,,Surface,2,,Image 1,,1,
Intensity Mean,2242.15,11320.2,3921.6,1218.38,3642.88,894124,228,,Surface,3,,Image 1,,1,
Intensity Mean,6468.46,17563.6,7452.21,1554.03,6978.14,1.6991e+06,228,,Surface,4,,Image 1,,1,
Intensity Mean,0,12932,995.897,1536.76,601.568,227064,228,,Surface,5,,Image 1,,1,
Intensity Mean,0,13985.2,1040.74,1505.62,630.073,237288,228,,Surface,6,,Image 1,,1,
Intensity Mean,0,7187.93,269.301,922.539,0,61400.7,228,,Surface,7,,Image 1,,1,
Intensity Median,1248.43,44770,2940.72,3245.32,2265.44,670484,228,,Surface,1,,Image 1,,1,
Intensity Median,1331.11,14748.8,2777.96,1452.93,2403.77,633375,228,,Surface,2,,Image 1,,1,
Intensity Median,2165.75,11231.9,3599.83,1070.91,3358.24,820762,228,,Surface,3,,Image 1,,1,
Intensity Median,6425.12,13086,7069.64,767.995,6848.09,1.61188e+06,228,,Surface,4,,Image 1,,1,
Intensity Median,0,12590.2,444.83,1472.86,2.75001,101421,228,,Surface,5,,Image 1,,1,
Intensity Median,0,14025.8,540.419,1525.87,2.2725,123215,228,,Surface,6,,Image 1,,1,
Intensity Median,0,7577.93,133.826,908.916,0,30512.3,228,,Surface,7,,Image 1,,1,
Intensity Min,0,24881,188.557,1674.5,0,42991,228,,Surface,1,,Image 1,,1,
Intensity Min,6,6284,528.794,508.03,443.5,120565,228,,Surface,2,,Image 1,,1,
Intensity Min,130,5382,1163.37,551.632,1099.5,265249,228,,Surface,3,,Image 1,,1,
Intensity Min,1858,4329,3363.08,476.841,3398.5,766783,228,,Surface,4,,Image 1,,1,
Intensity Min,0,3943,19.7368,261.374,0,4500,228,,Surface,5,,Image 1,,1,
Intensity Min,0,6284,40.5658,429.481,0,9249,228,,Surface,6,,Image 1,,1,
Intensity Min,0,3449,15.1272,227.914,0,3449,228,,Surface,7,,Image 1,,1,
Intensity StdDev,916.625,13680.9,2304.54,1856.78,1614.68,525436,228,,Surface,1,,Image 1,,1,
Intensity StdDev,621.036,8816.68,1227.15,821.87,941.883,279790,228,,Surface,2,,Image 1,,1,
Intensity StdDev,647.688,6888.95,1574.98,1020.16,1212.3,359096,228,,Surface,3,,Image 1,,1,
Intensity StdDev,951.68,13348.9,2003.4,2032.09,1355.16,456776,228,,Surface,4,,Image 1,,1,
Intensity StdDev,0,7975.35,1489.11,1380.8,1196.04,339518,228,,Surface,5,,Image 1,,1,
Intensity StdDev,0,9050.17,1261.92,1070.08,1116.69,287718,228,,Surface,6,,Image 1,,1,
Intensity StdDev,0,3905.04,412.343,981.617,0,94014.1,228,,Surface,7,,Image 1,,1,
Intensity Sum,545856,2.27765e+10,1.2875e+08,1.50721e+09,2.81389e+06,2.9355e+10,228,,Surface,1,,Image 1,,1,
Intensity Sum,570554,1.7921e+10,1.00013e+08,1.18508e+09,2.75852e+06,2.2803e+10,228,,Surface,2,,Image 1,,1,
Intensity Sum,773543,2.81515e+10,1.67127e+08,1.86598e+09,3.44885e+06,3.81051e+10,228,,Surface,3,,Image 1,,1,
Intensity Sum,1.97021e+06,7.28307e+10,4.23184e+08,4.82782e+09,6.36179e+06,9.64861e+10,228,,Surface,4,,Image 1,,1,
Intensity Sum,0,1.12722e+10,6.29686e+07,7.47552e+08,593242,1.43568e+10,228,,Surface,5,,Image 1,,1,
Intensity Sum,0,8.00561e+09,4.39801e+07,5.30038e+08,758068,1.00275e+10,228,,Surface,6,,Image 1,,1,
Intensity Sum,0,1.56599e+09,8.00188e+06,1.03884e+08,0,1.82443e+09,228,,Surface,7,,Image 1,,1,
Number of Disconnected Components,1,1,1,0,1,228,228,,Surface,,,,,1,
Position X,1.46403,352.82,197.456,103.437,195.322,45019.9,228,um,Surface,,Position,,,1,
Position Y,3.0291,352.433,180.591,96.5287,169.762,41174.8,228,um,Surface,,Position,,,1,
Position Z,8.17081,17.5,12.5266,3.10421,11.9936,2856.07,228,um,Surface,,Position,,,1,
Shortest Distance to Surfaces,-1.7393,13.4012,2.40324,2.97003,1.18171,547.938,228,um,Surface,,,,Surfaces 2,1,
Shortest Distance to Surfaces,-0.348025,2.54658,0.0684052,0.283743,0,15.5964,228,um,Surface,,,,Surfaces 3,1,
Shortest Distance to Surfaces,-1.19858,3.81397,0.381325,0.774009,0,86.942,228,um,Surface,,,,Surfaces 1,1,
Sphericity,0.120994,0.95626,0.636688,0.137302,0.647572,145.165,228,,Surface,,,,,1,
Time,0,0,0,0,0,0,228,s,Surface,,,,,1,
Time Index,1,1,1,0,1,228,228,,Surface,,,,,1,
Volume,3.6831,176913,1040.83,11710.8,22.5746,237309,228,um^3,Surface,,,,,1,
