
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Area,7.93286,22351.3,274.748,1502.57,31.0744,170069,619,um^2,Surface,,,,,1,
Distance from Origin,25.2612,487.872,283.096,98.3033,289.052,175236,619,um,Surface,,Distance from Origin,,,1,
Distance to Image Border XY,0,167.179,58.4279,43.5541,52.5855,36166.9,619,um,Surface,,,Image 1,,1,
Ellipticity (oblate),0.0913923,0.916924,0.400857,0.133451,0.386172,248.13,619,,Surface,,,,,1,
Ellipticity (prolate),0.0280349,0.843562,0.430527,0.156307,0.422856,266.496,619,,Surface,,,,,1,
Intensity Max,2058,57655,8752.7,9552.54,5074,5.41792e+06,619,,Surface,1,,Image 1,,1,
Intensity Max,1580,65535,7102.15,9591.79,3908,4.39623e+06,619,,Surface,2,,Image 1,,1,
Intensity Max,2443,65535,9877.23,10715.6,6572,6.11401e+06,619,,Surface,3,,Image 1,,1,
Intensity Max,7435,65535,14072.5,9726.01,11104,8.7109e+06,619,,Surface,4,,Image 1,,1,
Intensity Max,0,57655,5288.33,9537.51,2970,3.27348e+06,619,,Surface,5,,Image 1,,1,
Intensity Max,0,65535,4475.51,8533.3,2810,2.77034e+06,619,,Surface,6,,Image 1,,1,
Intensity Max,0,57785,1684.94,6384.7,0,1.04298e+06,619,,Surface,7,,Image 1,,1,
Intensity Mean,467.773,18812,1592.83,1531.09,1140.14,985963,619,,Surface,1,,Image 1,,1,
Intensity Mean,728.453,26370.9,1787.84,1772.3,1412.87,1.10667e+06,619,,Surface,2,,Image 1,,1,
Intensity Mean,951.962,12177.4,2833.03,1153.51,2539.76,1.75365e+06,619,,Surface,3,,Image 1,,1,
Intensity Mean,5482.36,14061.3,6469.56,1058.85,6210.92,4.00466e+06,619,,Surface,4,,Image 1,,1,
Intensity Mean,0,18702.9,415.603,1154.99,47.6911,257259,619,,Surface,5,,Image 1,,1,
Intensity Mean,0,26370.9,481.129,1435.85,64.2631,297819,619,,Surface,6,,Image 1,,1,
Intensity Mean,0,6718.57,99.0431,582.723,0,61307.7,619,,Surface,7,,Image 1,,1,
Intensity Median,305.013,19560.1,1335.44,1423.73,968.95,826637,619,,Surface,1,,Image 1,,1,
Intensity Median,587.128,24825.8,1611.73,1580.78,1313.65,997661,619,,Surface,2,,Image 1,,1,
Intensity Median,873.21,10893.8,2633.86,1026.03,2384.22,1.63036e+06,619,,Surface,3,,Image 1,,1,
Intensity Median,5404.38,11274.8,6203.95,569.598,6070.98,3.84025e+06,619,,Surface,4,,Image 1,,1,
Intensity Median,0,19560.1,213.662,1082.83,0.73584,132257,619,,Surface,5,,Image 1,,1,
Intensity Median,0,24825.8,292.726,1363.62,0.7065,181197,619,,Surface,6,,Image 1,,1,
Intensity Median,0,6612.17,46.1374,509.887,0,28559.1,619,,Surface,7,,Image 1,,1,
Intensity Min,0,4628,34.0679,248.427,0,21088,619,,Surface,1,,Image 1,,1,
Intensity Min,4,7997,285.827,457.431,209,176927,619,,Surface,2,,Image 1,,1,
Intensity Min,44,5529,867.53,461.779,790,537001,619,,Surface,3,,Image 1,,1,
Intensity Min,1323,4157,2905.48,531.375,2920,1.79849e+06,619,,Surface,4,,Image 1,,1,
Intensity Min,0,831,1.72213,33.79,0,1066,619,,Surface,5,,Image 1,,1,
Intensity Min,0,2349,16.4733,141.533,0,10197,619,,Surface,6,,Image 1,,1,
Intensity Min,0,3970,6.41357,159.439,0,3970,619,,Surface,7,,Image 1,,1,
Intensity StdDev,474.702,8367.91,1212.56,990.137,816.255,750573,619,,Surface,1,,Image 1,,1,
Intensity StdDev,324.016,13744.2,919.545,1167.77,598.907,569198,619,,Surface,2,,Image 1,,1,
Intensity StdDev,322.569,7349.04,1085.68,770.255,824.998,672036,619,,Surface,3,,Image 1,,1,
Intensity StdDev,907.261,10764.2,1695.2,1293.62,1363.89,1.04933e+06,619,,Surface,4,,Image 1,,1,
Intensity StdDev,0,8541.32,607.503,990.888,273.902,376044,619,,Surface,5,,Image 1,,1,
Intensity StdDev,0,13549.5,572.846,980.654,317.287,354592,619,,Surface,6,,Image 1,,1,
Intensity StdDev,0,6472.17,174.06,736.328,0,107743,619,,Surface,7,,Image 1,,1,
Intensity Sum,68862,1.59979e+09,2.17454e+07,1.38527e+08,578182,1.34604e+10,619,,Surface,1,,Image 1,,1,
Intensity Sum,82719,1.58201e+09,1.94048e+07,1.21626e+08,690877,1.20116e+10,619,,Surface,2,,Image 1,,1,
