
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Area,3.38124,18318.7,224.16,1328.2,21.1592,124633,556,um^2,Surface,,,,,1,
Distance from Origin,22.8562,486.925,273.415,89.0447,275.135,152019,556,um,Surface,,Distance from Origin,,,1,
Distance to Image Border XY,0,174.586,61.7079,44.7063,56.0579,34309.6,556,um,Surface,,,Image 1,,1,
Ellipticity (oblate),0.079769,0.841939,0.404484,0.147919,0.385514,224.893,556,,Surface,,,,,1,
Ellipticity (prolate),0.0397099,0.896583,0.426607,0.183594,0.42777,237.193,556,,Surface,,,,,1,
Intensity Max,1947,65535,13063.3,12766,7409,7.2632e+06,556,,Surface,1,,Image 1,,1,
Intensity Max,1812,65071,7156.4,5982.03,5538,3.97896e+06,556,,Surface,2,,Image 1,,1,
Intensity Max,3223,65535,13874.6,12757.7,9183,7.71426e+06,556,,Surface,3,,Image 1,,1,
Intensity Max,9196,65535,16613.9,8537.19,14221,9.23731e+06,556,,Surface,4,,Image 1,,1,
Intensity Max,0,65535,4706.58,11155.9,0,2.61686e+06,556,,Surface,5,,Image 1,,1,
Intensity Max,0,65535,7574.32,11990.5,4621,4.21132e+06,556,,Surface,6,,Image 1,,1,
Intensity Max,0,50899,4638.44,5714.23,4165,2.57897e+06,556,,Surface,7,,Image 1,,1,
Intensity Max,0,65535,924.89,5319.29,0,514239,556,,Surface,8,,Image 1,,1,
Intensity Mean,730.944,48360.5,3512.43,3946.65,2324.28,1.95291e+06,556,,Surface,1,,Image 1,,1,
Intensity Mean,910.963,17008.8,2474.16,1412.73,2144.83,1.37563e+06,556,,Surface,2,,Image 1,,1,
Intensity Mean,1934.69,21864,4202.02,2302.38,3560.45,2.33632e+06,556,,Surface,3,,Image 1,,1,
Intensity Mean,6805.71,17634.2,8270.11,1211.94,8037.42,4.59818e+06,556,,Surface,4,,Image 1,,1,
Intensity Mean,0,29575.8,420.212,2123.45,0,233638,556,,Surface,5,,Image 1,,1,
Intensity Mean,0,48360.5,965.025,2929.81,177.557,536554,556,,Surface,6,,Image 1,,1,
Intensity Mean,0,16468.1,736.019,1392.31,204.75,409226,556,,Surface,7,,Image 1,,1,
Intensity Mean,0,11500.7,77.1111,705.574,0,42873.8,556,,Surface,8,,Image 1,,1,
Intensity Median,576.331,48370.4,3137.62,3831.98,2145.23,1.74452e+06,556,,Surface,1,,Image 1,,1,
Intensity Median,852.654,15474.5,2324.55,1287.46,2059.45,1.29245e+06,556,,Surface,2,,Image 1,,1,
Intensity Median,1852.7,20585.8,3826.57,2155.29,3216.07,2.12757e+06,556,,Surface,3,,Image 1,,1,
Intensity Median,6743.52,11897.4,7934.58,618.494,7816.91,4.41162e+06,556,,Surface,4,,Image 1,,1,
Intensity Median,0,41104.4,267.858,2316.24,0,148929,556,,Surface,5,,Image 1,,1,
Intensity Median,0,48370.4,591.803,2930.35,1.411,329042,556,,Surface,6,,Image 1,,1,
Intensity Median,0,15474.5,498.679,1442.95,1.2195,277266,556,,Surface,7,,Image 1,,1,
Intensity Median,0,10828.8,56.8727,682.731,0,31621.2,556,,Surface,8,,Image 1,,1,
Intensity Min,0,32282,433.144,2130.28,7,240828,556,,Surface,1,,Image 1,,1,
Intensity Min,7,6891,549.126,565.781,428.5,305314,556,,Surface,2,,Image 1,,1,
Intensity Min,86,10751,1391.01,993.338,1158.5,773402,556,,Surface,3,,Image 1,,1,
Intensity Min,1327,6185,3912.88,746.409,3924,2.17556e+06,556,,Surface,4,,Image 1,,1,
Intensity Min,0,15943,33.2194,680.152,0,18470,556,,Surface,5,,Image 1,,1,
Intensity Min,0,32282,111.583,1532.19,0,62040,556,,Surface,6,,Image 1,,1,
Intensity Min,0,5996,68.036,393.037,0,37828,556,,Surface,7,,Image 1,,1,
Intensity Min,0,3615,6.5018,153.172,0,3615,556,,Surface,8,,Image 1,,1,
Intensity StdDev,488.386,11425.6,1980.19,1686.56,1226.54,1.10099e+06,556,,Surface,1,,Image 1,,1,
Intensity StdDev,328.868,7803.3,1019.52,727.212,829.557,566855,556,,Surface,2,,Image 1,,1,
Intensity StdDev,529.627,10040.7,1759.71,1393.15,1220.54,978401,556,,Surface,3,,Image 1,,1,
Intensity StdDev,976.653,15027.4,2130.35,1583.71,1806.35,1.18448e+06,556,,Surface,4,,Image 1,,1,
Intensity StdDev,0,24198.8,578.694,1698.73,0,321754,556,,Surface,5,,Image 1,,1,
Intensity StdDev,0,18379.6,1097.98,1766.34,624.178,610479,556,,Surface,6,,Image 1,,1,
Intensity StdDev,0,9449.78,765.056,890.636,675.564,425371,556,,Surface,7,,Image 1,,1,
Intensity StdDev,0,4404.66,91.2301,527.91,0,50723.9,556,,Surface,8,,Image 1,,1,
Intensity Sum,39471,5.51907e+09,4.24754e+07,3.55104e+08,789427,2.36163e+10,556,,Surface,1,,Image 1,,1,
Intensity Sum,49192,3.5936e+09,2.68329e+07,2.13097e+08,661692,1.49191e+10,556,,Surface,2,,Image 1,,1,
Intensity Sum,116139,8.28311e+09,6.88158e+07,5.46624e+08,1.09154e+06,3.82616e+10,556,,Surface,3,,Image 1,,1,
Intensity Sum,361426,2.52239e+10,1.91077e+08,1.61791e+09,2.19186e+06,1.06239e+11,556,,Surface,4,,Image 1,,1,
Intensity Sum,0,1.01033e+09,8.18167e+06,7.41831e+07,0,4.54901e+09,556,,Surface,5,,Image 1,,1,
Intensity Sum,0,2.73573e+09,2.04978e+07,1.85811e+08,61717.5,1.13968e+10,556,,Surface,6,,Image 1,,1,
Intensity Sum,0,1.65219e+09,1.09791e+07,9.44313e+07,67784,6.1044e+09,556,,Surface,7,,Image 1,,1,
Intensity Sum,0,2.44486e+08,859604,1.18838e+07,0,4.7794e+08,556,,Surface,8,,Image 1,,1,
Number of Disconnected Components,1,1,1,0,1,556,556,,Surface,,,,,1,
Position X,0.313298,351.216,181.202,96.6033,183.041,100749,556,um,Surface,,Position,,,1,
Position Y,0.448291,353.23,174.765,98.3894,171.294,97169.3,556,um,Surface,,Position,,,1,
Position Z,10.5,22.9444,16.8506,3.29043,16.5,9368.91,556,um,Surface,,Position,,,1,
Shortest Distance to Surfaces,-0.750621,24.2872,4.86339,4.37376,3.8486,2704.04,556,,Surface,,,,Surfaces 2,1,
Shortest Distance to Surfaces,-0.868778,4.09248,0.330433,0.685804,0,183.721,556,,Surface,,,,Surfaces 3,1,
Shortest Distance to Surfaces,-1.5349,8.39101,1.23516,1.55519,0.574253,686.748,556,,Surface,,,,Surfaces 1,1,
