
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Area,8.41798,12927.1,263.796,1117.74,35.2442,104463,396,um^2,Surface,,,,,1,
Distance from Origin,52.6337,492.775,280.935,88.9582,294.708,111250,396,um,Surface,,Distance from Origin,,,1,
Distance to Image Border XY,0,160.217,63.395,43.8994,59.0105,25104.4,396,um,Surface,,,Image 1,,1,
Ellipticity (oblate),0.10936,0.925681,0.394243,0.150042,0.37244,156.12,396,,Surface,,,,,1,
Ellipticity (prolate),0.0340828,0.884407,0.421947,0.172953,0.409853,167.091,396,,Surface,,,,,1,
Intensity Max,2710,65535,22275.6,17580.6,15638,8.82113e+06,396,,Surface,1,,Image 1,,1,
Intensity Max,2017,65535,11197.1,13115.3,6591,4.43404e+06,396,,Surface,2,,Image 1,,1,
Intensity Max,5425,65535,15622.5,11595.7,11930,6.18652e+06,396,,Surface,3,,Image 1,,1,
Intensity Max,6096,65535,14672.3,11985.2,10813.5,5.81025e+06,396,,Surface,4,,Image 1,,1,
Intensity Max,0,65535,13850.7,17131.4,7411,5.48489e+06,396,,Surface,5,,Image 1,,1,
Intensity Max,0,65535,7270.36,10342.1,5225.5,2.87906e+06,396,,Surface,6,,Image 1,,1,
Intensity Max,0,65535,10262,13468.6,8218.5,4.06376e+06,396,,Surface,7,,Image 1,,1,
Intensity Mean,657.443,32958.7,5772.62,5361.2,3830.34,2.28596e+06,396,,Surface,1,,Image 1,,1,
Intensity Mean,773.967,19061.7,3048.56,1914.5,2580.01,1.20723e+06,396,,Surface,2,,Image 1,,1,
Intensity Mean,2646.92,17781.2,5795.59,1528.47,5482.66,2.29505e+06,396,,Surface,3,,Image 1,,1,
Intensity Mean,4248.49,20769.6,5554.91,1725.67,5070.22,2.19974e+06,396,,Surface,4,,Image 1,,1,
Intensity Mean,0,25330.4,1622.94,3128.04,400.095,642685,396,,Surface,5,,Image 1,,1,
Intensity Mean,0,12406.2,909.127,1490.68,363.358,360014,396,,Surface,6,,Image 1,,1,
Intensity Mean,0,9694.85,1444.65,1731.21,645.186,572080,396,,Surface,7,,Image 1,,1,
Intensity Median,550.264,33071.3,5017.87,5164.35,3196.89,1.98708e+06,396,,Surface,1,,Image 1,,1,
Intensity Median,706.745,16003.9,2794.88,1563.58,2437.22,1.10677e+06,396,,Surface,2,,Image 1,,1,
Intensity Median,2461.32,16676.3,5542.19,1398.77,5248.11,2.19471e+06,396,,Surface,3,,Image 1,,1,
Intensity Median,4207,11515.7,5074.47,755.931,4850.17,2.00949e+06,396,,Surface,4,,Image 1,,1,
Intensity Median,0,24935,962.884,3056.95,2.556,381302,396,,Surface,5,,Image 1,,1,
Intensity Median,0,10468.7,571.65,1389.69,1.71325,226373,396,,Surface,6,,Image 1,,1,
Intensity Median,0,6297.24,811.978,1673.96,2.69475,321543,396,,Surface,7,,Image 1,,1,
Intensity Min,0,17701,712.066,2084.01,39,281978,396,,Surface,1,,Image 1,,1,
Intensity Min,1,7342,623.679,595.154,538.5,246977,396,,Surface,2,,Image 1,,1,
Intensity Min,95,8691,2255.96,998.607,2260.5,893361,396,,Surface,3,,Image 1,,1,
Intensity Min,518,3086,1867.71,421.98,1872,739613,396,,Surface,4,,Image 1,,1,
Intensity Min,0,14094,80.3131,856.53,0,31804,396,,Surface,5,,Image 1,,1,
Intensity Min,0,4701,43.2854,357.306,0,17141,396,,Surface,6,,Image 1,,1,
Intensity Min,0,3083,48.7626,329.237,0,19310,396,,Surface,7,,Image 1,,1,
Intensity StdDev,560.867,18083.7,3426.6,2804.2,2241.97,1.35693e+06,396,,Surface,1,,Image 1,,1,
Intensity StdDev,392.556,15299.4,1397.53,1501.6,940.671,553421,396,,Surface,2,,Image 1,,1,
Intensity StdDev,734.305,6930.73,1728.82,891.674,1454.47,684614,396,,Surface,3,,Image 1,,1,
Intensity StdDev,722.214,19726.9,2080.04,2295.34,1400.41,823694,396,,Surface,4,,Image 1,,1,
Intensity StdDev,0,18257.8,2082.32,2880.83,1149.52,824599,396,,Surface,5,,Image 1,,1,
Intensity StdDev,0,16423.2,1061.26,1370.59,962.63,420259,396,,Surface,6,,Image 1,,1,
Intensity StdDev,0,14933.5,1858.35,2252.18,1715.94,735906,396,,Surface,7,,Image 1,,1,
Intensity Sum,100078,5.97574e+09,7.15649e+07,4.1043e+08,2.38793e+06,2.83397e+10,396,,Surface,1,,Image 1,,1,
Intensity Sum,139475,2.30179e+09,3.91836e+07,2.05169e+08,1.41729e+06,1.55167e+10,396,,Surface,2,,Image 1,,1,
Intensity Sum,441034,5.90853e+09,8.76985e+07,4.83493e+08,2.88157e+06,3.47286e+10,396,,Surface,3,,Image 1,,1,
Intensity Sum,463665,1.40508e+10,1.84547e+08,1.15789e+09,2.67062e+06,7.30808e+10,396,,Surface,4,,Image 1,,1,
Intensity Sum,0,1.42942e+09,2.22259e+07,1.15614e+08,283165,8.80147e+09,396,,Surface,5,,Image 1,,1,
Intensity Sum,0,7.47098e+08,1.14462e+07,5.81945e+07,222812,4.5327e+09,396,,Surface,6,,Image 1,,1,
Intensity Sum,0,4.79048e+09,5.78532e+07,3.53485e+08,400775,2.29099e+10,396,,Surface,7,,Image 1,,1,
Number of Disconnected Components,1,1,1,0,1,396,396,,Surface,,,,,1,
Position X,0.717864,352.971,172.658,93.3591,170.707,68372.8,396,um,Surface,,Position,,,1,
Position Y,0.685458,352.504,194.453,98.2274,201.078,77003.4,396,um,Surface,,Position,,,1,
Position Z,22.0049,36.5739,28.9728,3.31147,28.7271,11473.2,396,um,Surface,,Position,,,1,
Shortest Distance to Surfaces,-0.656852,26.7947,4.54764,5.04009,2.9568,1800.87,396,um,Surface,,,,Surfaces 2,1,
Shortest Distance to Surfaces,-1.09115,4.95348,0.274111,0.662286,0,108.548,396,um,Surface,,,,Surfaces 3,1,
Shortest Distance to Surfaces,-0.313003,7.47237,1.10925,1.33645,0.604449,439.263,396,um,Surface,,,,Surfaces 1,1,
Sphericity,0.305873,0.96807,0.76759,0.126617,0.786096,303.966,396,,Surface,,,,,1,
Time,0,0,0,0,0,0,396,s,Surface,,,,,1,
Time Index,1,1,1,0,1,396,396,,Surface,,,,,1,
Volume,1.21854,29421.3,446.89,2533.36,13.9321,176968,396,um^3,Surface,,,,,1,
