
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Area,8.81568,3854.9,196.361,569.906,27.4563,51250.2,261,um^2,Surface,,,,,1,
Distance from Origin,85.7748,485.697,305.964,85.0715,320.914,79856.6,261,um,Surface,,Distance from Origin,,,1,
Distance to Image Border XY,0,167.576,60.4754,43.5558,58.5698,15784.1,261,um,Surface,,,Image 1,,1,
Ellipticity (oblate),0.0969777,0.746788,0.408412,0.134309,0.390842,106.596,261,,Surface,,,,,1,
Ellipticity (prolate),0.125691,0.775809,0.416391,0.149399,0.407193,108.678,261,,Surface,,,,,1,
Intensity Max,2670,54066,10321.5,10036.8,5699,2.69392e+06,261,,Surface,1,,Image 1,,1,
Intensity Max,1807,38301,4834.58,4390.46,3687,1.26183e+06,261,,Surface,2,,Image 1,,1,
Intensity Max,2634,65535,14199.5,12684.9,9865,3.70607e+06,261,,Surface,3,,Image 1,,1,
Intensity Max,12572,65535,22339.5,11826.7,18239,5.83061e+06,261,,Surface,4,,Image 1,,1,
Intensity Max,0,54066,7946.21,10118.3,4376,2.07396e+06,261,,Surface,5,,Image 1,,1,
Intensity Max,0,26945,3656.75,3883.87,3146,954412,261,,Surface,6,,Image 1,,1,
Intensity Max,0,48264,1005.13,5344.13,0,262338,261,,Surface,7,,Image 1,,1,
Intensity Mean,477.783,14345.2,1963.88,2012.28,1347.58,512573,261,,Surface,1,,Image 1,,1,
Intensity Mean,699.01,7953.79,1410.14,725.741,1234.53,368047,261,,Surface,2,,Image 1,,1,
Intensity Mean,1566.61,19356.9,3557.04,2059.04,2948.07,928386,261,,Surface,3,,Image 1,,1,
Intensity Mean,9253.31,25710.7,11001.6,2215.4,10362.9,2.87142e+06,261,,Surface,4,,Image 1,,1,
Intensity Mean,0,14345.2,841.999,1484.98,422.603,219762,261,,Surface,5,,Image 1,,1,
Intensity Mean,0,7953.79,584.851,815.017,397.486,152646,261,,Surface,6,,Image 1,,1,
Intensity Mean,0,13362.7,101.507,933.744,0,26493.3,261,,Surface,7,,Image 1,,1,
Intensity Median,276.768,13925.4,1677.17,1857.89,1163.38,437742,261,,Surface,1,,Image 1,,1,
Intensity Median,622.48,7673.7,1295.27,623.692,1170.23,338066,261,,Surface,2,,Image 1,,1,
Intensity Median,1515.2,15477.4,3080.67,1661.53,2547.53,804054,261,,Surface,3,,Image 1,,1,
Intensity Median,9136.49,18717.1,10485.9,1379.03,10139.4,2.73682e+06,261,,Surface,4,,Image 1,,1,
Intensity Median,0,13925.4,524.94,1350.98,1.645,137009,261,,Surface,5,,Image 1,,1,
Intensity Median,0,7673.7,422.159,806.006,1.089,110183,261,,Surface,6,,Image 1,,1,
Intensity Median,0,12351.5,79.5216,918.825,0,20755.1,261,,Surface,7,,Image 1,,1,
Intensity Min,0,7350,95.7586,571.374,0,24993,261,,Surface,1,,Image 1,,1,
