
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Area,14.9681,20397.9,305.824,1340.62,43.3626,144043,471,um^2,Surface,,,,,1,
Distance from Origin,35.2194,494.274,270.968,95.8048,280.223,127626,471,um,Surface,,Distance from Origin,,,1,
Distance to Image Border XY,0,173.848,60.9693,43.026,56.9561,28716.5,471,um,Surface,,,Image 1,,1,
Ellipticity (oblate),0.0595348,0.879396,0.390509,0.149408,0.372839,183.93,471,,Surface,,,,,1,
Ellipticity (prolate),0.0453413,0.891273,0.434732,0.176574,0.433667,204.759,471,,Surface,,,,,1,
Intensity Max,4078,65535,21706.2,12644,18069,1.02236e+07,471,,Surface,1,,Image 1,,1,
Intensity Max,3377,65535,11790.8,13029.9,7199,5.55348e+06,471,,Surface,2,,Image 1,,1,
Intensity Max,4448,60620,11096.2,7326.33,9039,5.22629e+06,471,,Surface,3,,Image 1,,1,
Intensity Max,10365,65535,19372.2,11764.5,15602,9.1243e+06,471,,Surface,4,,Image 1,,1,
Intensity Max,0,65508,11701.3,14702.8,7343,5.5113e+06,471,,Surface,5,,Image 1,,1,
Intensity Max,0,65535,6838.75,10756.3,5045,3.22105e+06,471,,Surface,6,,Image 1,,1,
Intensity Max,0,65535,11594.1,14562.6,10624,5.46082e+06,471,,Surface,7,,Image 1,,1,
Intensity Mean,1114.08,23593,5372.93,3269.32,4743.74,2.53065e+06,471,,Surface,1,,Image 1,,1,
Intensity Mean,1212.56,24453.3,3085.21,1625.23,2747.65,1.45313e+06,471,,Surface,2,,Image 1,,1,
Intensity Mean,2244.06,10494,4100.03,923.151,3987.92,1.93111e+06,471,,Surface,3,,Image 1,,1,
Intensity Mean,7389.03,24189.4,8927.45,2020.18,8394.88,4.20483e+06,471,,Surface,4,,Image 1,,1,
Intensity Mean,0,21921.3,907.218,1979.52,131.431,427300,471,,Surface,5,,Image 1,,1,
Intensity Mean,0,6589.83,549.183,916.166,128.63,258665,471,,Surface,6,,Image 1,,1,
Intensity Mean,0,11611.5,1395.98,2097,332.695,657505,471,,Surface,7,,Image 1,,1,
Intensity Median,943.573,24045.2,4714.68,3051.08,4061.7,2.22061e+06,471,,Surface,1,,Image 1,,1,
Intensity Median,1131.94,26268,2866.01,1458.39,2614.89,1.34989e+06,471,,Surface,2,,Image 1,,1,
Intensity Median,2192.75,10595.8,3933.96,864.294,3828.18,1.8529e+06,471,,Surface,3,,Image 1,,1,
Intensity Median,7337.23,15915.9,8405.28,968.271,8168.5,3.95889e+06,471,,Surface,4,,Image 1,,1,
Intensity Median,0,18860.8,335.456,1661.14,0.393066,158000,471,,Surface,5,,Image 1,,1,
Intensity Median,0,6494.38,214.158,835.448,0.392029,100868,471,,Surface,6,,Image 1,,1,
Intensity Median,0,9771.84,530.155,1893.68,2.11182,249703,471,,Surface,7,,Image 1,,1,
Intensity Min,0,8129,355.728,848.628,41,167548,471,,Surface,1,,Image 1,,1,
Intensity Min,33,4217,606.754,412.587,519,285781,471,,Surface,2,,Image 1,,1,
Intensity Min,153,3439,1447.2,541.888,1362,681629,471,,Surface,3,,Image 1,,1,
Intensity Min,1439,5499,3997.7,675.677,4066,1.88292e+06,471,,Surface,4,,Image 1,,1,
Intensity Min,0,8129,17.259,374.167,0,8129,471,,Surface,5,,Image 1,,1,
Intensity Min,0,1538,3.26539,70.792,0,1538,471,,Surface,6,,Image 1,,1,
Intensity Min,0,4251,9.02548,195.668,0,4251,471,,Surface,7,,Image 1,,1,
Intensity StdDev,793.684,11268.5,3144.09,1778.27,2629.99,1.48087e+06,471,,Surface,1,,Image 1,,1,
Intensity StdDev,559.613,18174.1,1360.4,1409.79,1009.85,640748,471,,Surface,2,,Image 1,,1,
Intensity StdDev,627.46,3677.16,1223.81,488.264,1099.68,576415,471,,Surface,3,,Image 1,,1,
Intensity StdDev,1055.3,18727,2486.32,2476.28,1809.17,1.17105e+06,471,,Surface,4,,Image 1,,1,
Intensity StdDev,0,12149.4,1498.51,2022.66,810.277,705796,471,,Surface,5,,Image 1,,1,
Intensity StdDev,0,6763.54,875.43,1002.22,657.582,412327,471,,Surface,6,,Image 1,,1,
Intensity StdDev,0,15589.5,2213.54,2724.48,1583.71,1.04258e+06,471,,Surface,7,,Image 1,,1,
