
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Intensity StdDev,0,14264,980.592,1522.84,503.853,415771,424,,Surface,5,,Image 1,,1,
Intensity StdDev,0,14318.7,649.306,1008.35,439.099,275306,424,,Surface,6,,Image 1,,1,
Intensity StdDev,0,5902.21,331.087,963.565,0,140381,424,,Surface,7,,Image 1,,1,
Intensity Sum,226939,9.56907e+09,4.26421e+07,4.81868e+08,1.07574e+06,1.80803e+10,424,,Surface,1,,Image 1,,1,
Intensity Sum,188962,7.14892e+09,2.68378e+07,3.51544e+08,830415,1.13792e+10,424,,Surface,2,,Image 1,,1,
Intensity Sum,333297,1.29992e+10,5.96276e+07,6.5629e+08,1.62497e+06,2.52821e+10,424,,Surface,3,,Image 1,,1,
Intensity Sum,1.2917e+06,3.27637e+10,1.52972e+08,1.66239e+09,3.5662e+06,6.48601e+10,424,,Surface,4,,Image 1,,1,
Intensity Sum,0,1.97258e+09,1.21255e+07,1.09497e+08,57215.5,5.14121e+09,424,,Surface,5,,Image 1,,1,
Intensity Sum,0,1.18107e+09,5.93453e+06,6.06223e+07,54938,2.51624e+09,424,,Surface,6,,Image 1,,1,
Intensity Sum,0,3.37305e+08,1.33561e+06,1.68956e+07,0,5.663e+08,424,,Surface,7,,Image 1,,1,
Number of Disconnected Components,1,1,1,0,1,424,424,,Surface,,,,,1,
Position X,3.23282,352.422,209.765,84.5701,220.608,88940.5,424,um,Surface,,Position,,,1,
Position Y,1.29443,352.123,193.166,89.9782,193.457,81902.4,424,um,Surface,,Position,,,1,
Position Z,6.14737,23.0939,11.0806,4.23306,9.39837,4698.16,424,um,Surface,,Position,,,1,
Shortest Distance to Surfaces,-0.196823,24.4776,4.33359,4.19777,3.33461,1837.44,424,um,Surface,,,,Surfaces 2,1,
Shortest Distance to Surfaces,-0.821004,5.18807,0.45611,0.936017,0,193.39,424,um,Surface,,,,Surfaces 3,1,
Shortest Distance to Surfaces,-0.375224,8.18388,1.83789,1.96469,1.31793,779.264,424,um,Surface,,,,Surfaces 1,1,
Sphericity,0.132344,0.977063,0.728105,0.151758,0.741665,308.716,424,,Surface,,,,,1,
Time,0,0,0,0,0,0,424,s,Surface,,,,,1,
Time Index,1,1,1,0,1,424,424,,Surface,,,,,1,
Volume,1.51318,93943.2,393.063,4677.59,9.15074,166659,424,um^3,Surface,,,,,1,
