
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Intensity Median,0,9653.33,569.025,1436.61,1.46318,324344,570,,Surface,5,,Image 1,,1,
Intensity Median,0,4734.71,296.596,639.013,0.79375,169060,570,,Surface,6,,Image 1,,1,
Intensity Median,0,6273.41,13.4478,266.925,0,7665.25,570,,Surface,7,,Image 1,,1,
Intensity Min,0,4159,291.665,571.42,48.5,166249,570,,Surface,1,,Image 1,,1,
Intensity Min,5,2065,316.582,187.931,274.5,180452,570,,Surface,2,,Image 1,,1,
Intensity Min,144,5125,839.447,491.067,754.5,478485,570,,Surface,3,,Image 1,,1,
Intensity Min,1500,5281,3267.42,611.943,3294,1.86243e+06,570,,Surface,4,,Image 1,,1,
Intensity Min,0,4159,48.0491,350.877,0,27388,570,,Surface,5,,Image 1,,1,
Intensity Min,0,2065,29.2684,157.947,0,16683,570,,Surface,6,,Image 1,,1,
Intensity Min,0,3659,6.4193,153.124,0,3659,570,,Surface,7,,Image 1,,1,
Intensity StdDev,730.386,8057.04,1528.58,699.403,1316.77,871291,570,,Surface,1,,Image 1,,1,
Intensity StdDev,413.32,1918.57,606.259,166.535,571.076,345567,570,,Surface,2,,Image 1,,1,
Intensity StdDev,351.228,5500.35,1056.84,821.195,706.282,602399,570,,Surface,3,,Image 1,,1,
Intensity StdDev,787.037,14332.3,1648.66,1373.65,1371.78,939735,570,,Surface,4,,Image 1,,1,
Intensity StdDev,0,8057.04,962.042,1030.85,874.394,548364,570,,Surface,5,,Image 1,,1,
Intensity StdDev,0,1940.45,446.662,400.755,467.676,254597,570,,Surface,6,,Image 1,,1,
Intensity StdDev,0,3892.76,59.536,386.639,0,33935.5,570,,Surface,7,,Image 1,,1,
Intensity Sum,66713,1.06691e+10,5.04684e+07,5.33008e+08,676904,2.8767e+10,570,,Surface,1,,Image 1,,1,
Intensity Sum,58381,4.8632e+09,2.36286e+07,2.41651e+08,337916,1.34683e+10,570,,Surface,2,,Image 1,,1,
Intensity Sum,81946,1.18451e+10,5.76318e+07,5.88366e+08,579344,3.28501e+10,570,,Surface,3,,Image 1,,1,
Intensity Sum,305455,5.09935e+10,2.23144e+08,2.47227e+09,1.54262e+06,1.27192e+11,570,,Surface,4,,Image 1,,1,
Intensity Sum,0,6.73892e+09,2.85406e+07,3.27376e+08,75387.5,1.62681e+10,570,,Surface,5,,Image 1,,1,
Intensity Sum,0,2.81237e+09,1.22954e+07,1.36283e+08,44919.5,7.00838e+09,570,,Surface,6,,Image 1,,1,
Intensity Sum,0,2.24989e+08,896715,1.21916e+07,0,5.11128e+08,570,,Surface,7,,Image 1,,1,
Number of Disconnected Components,1,1,1,0,1,570,570,,Surface,,,,,1,
Position X,0.345268,353.222,172.146,98.391,172.074,98123.3,570,um,Surface,,Position,,,1,
Position Y,1.21823,353.265,183.479,94.0738,186.639,104583,570,um,Surface,,Position,,,1,
Position Z,7.28971,22.683,13.9993,3.65634,13.1994,7979.61,570,um,Surface,,Position,,,1,
Shortest Distance to Surfaces,-0.404905,29.7607,6.81431,5.70799,5.83918,3884.16,570,,Surface,,,,Surfaces 2,1,
Shortest Distance to Surfaces,-1.75075,4.97362,0.328895,0.766575,0,187.47,570,,Surface,,,,Surfaces 3,1,
Shortest Distance to Surfaces,-1.82378,7.32288,0.893926,1.31233,0.221803,509.538,570,um,Surface,,,,Surfaces 1,1,
Sphericity,0.314847,0.975013,0.750734,0.119045,0.770634,427.918,570,,Surface,,,,,1,
Time,0,0,0,0,0,0,570,s,Surface,,,,,1,
Time Index,1,1,1,0,1,570,570,,Surface,,,,,1,
Volume,0.400403,100470,502.901,5041.96,5.79617,286653,570,um^3,Surface,,,,,1,
