
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Area,6.7935,34793.5,309.659,1976.34,36.8329,150185,485,um^2,Surface,,,,,1,
Distance from Origin,42.2238,493.566,302.384,83.739,312.041,146656,485,um,Surface,,Distance from Origin,,,1,
Distance to Image Border XY,0,169.901,64.3864,44.0278,60.7969,31227.4,485,um,Surface,,,Image 1,,1,
Ellipticity (oblate),0.0334602,0.846576,0.405327,0.139452,0.385158,196.584,485,,Surface,,,,,1,
Ellipticity (prolate),0.0235222,0.88182,0.420812,0.16556,0.409456,204.094,485,,Surface,,,,,1,
Intensity Max,2923,65535,9977.92,7227.67,7156,4.83929e+06,485,,Surface,1,,Image 1,,1,
Intensity Max,1805,64771,4498.72,5072.37,3337,2.18188e+06,485,,Surface,2,,Image 1,,1,
Intensity Max,1809,65535,10239.9,9724.38,6110,4.96634e+06,485,,Surface,3,,Image 1,,1,
Intensity Max,6610,65535,12545.2,8480.84,10402,6.08441e+06,485,,Surface,4,,Image 1,,1,
Intensity Max,0,65535,6442.92,7841.88,5028,3.12482e+06,485,,Surface,5,,Image 1,,1,
Intensity Max,0,64771,2811.25,4280.49,2551,1.36346e+06,485,,Surface,6,,Image 1,,1,
Intensity Max,0,65535,8707.21,10099.7,7961,4.223e+06,485,,Surface,7,,Image 1,,1,
Intensity Mean,834.188,12073.6,2523.78,1518.09,1980.69,1.22403e+06,485,,Surface,1,,Image 1,,1,
Intensity Mean,650.301,8365.08,1208.28,554.135,1059.3,586016,485,,Surface,2,,Image 1,,1,
Intensity Mean,837.254,21410.3,2409.37,2395.44,1788.58,1.16855e+06,485,,Surface,3,,Image 1,,1,
Intensity Mean,4613.63,14708.7,5553.46,900.298,5390.42,2.69343e+06,485,,Surface,4,,Image 1,,1,
Intensity Mean,0,12073.6,676.782,1320.71,206.838,328239,485,,Surface,5,,Image 1,,1,
Intensity Mean,0,3207.67,298.079,471.646,125.333,144568,485,,Surface,6,,Image 1,,1,
Intensity Mean,0,10027.7,1333.9,1806.43,538.954,646942,485,,Surface,7,,Image 1,,1,
Intensity Median,666.5,11962,2290.01,1432.18,1817.61,1.11066e+06,485,,Surface,1,,Image 1,,1,
Intensity Median,600.616,6827.45,1098.61,424.85,988.128,532825,485,,Surface,2,,Image 1,,1,
Intensity Median,771.144,21697.2,2152.49,2317.66,1595.99,1.04396e+06,485,,Surface,3,,Image 1,,1,
Intensity Median,4509.75,8963.31,5310.4,431.362,5243,2.57554e+06,485,,Surface,4,,Image 1,,1,
Intensity Median,0,11962,368.968,1229.12,1.51,178949,485,,Surface,5,,Image 1,,1,
Intensity Median,0,3072.75,155.121,451.991,0.777,75233.6,485,,Surface,6,,Image 1,,1,
Intensity Median,0,6820.35,694.73,1715.24,2.536,336944,485,,Surface,7,,Image 1,,1,
Intensity Min,0,4744,127.239,418.47,0,61711,485,,Surface,1,,Image 1,,1,
Intensity Min,0,983,154.909,109.238,131,75131,485,,Surface,2,,Image 1,,1,
Intensity Min,50,9122,588.571,893.988,407,285457,485,,Surface,3,,Image 1,,1,
Intensity Min,919,3595,2244.36,461.659,2233,1.08852e+06,485,,Surface,4,,Image 1,,1,
Intensity Min,0,2933,19.4557,163.987,0,9436,485,,Surface,5,,Image 1,,1,
Intensity Min,0,595,13.7959,69.0374,0,6691,485,,Surface,6,,Image 1,,1,
Intensity Min,0,3595,115.829,529.914,0,56177,485,,Surface,7,,Image 1,,1,
Intensity StdDev,638.305,6026.47,1439.2,754.982,1127.49,698014,485,,Surface,1,,Image 1,,1,
Intensity StdDev,325.756,5047.02,616.096,515.697,489.944,298807,485,,Surface,2,,Image 1,,1,
Intensity StdDev,306.319,13343.8,1198.6,1192.78,740.84,581320,485,,Surface,3,,Image 1,,1,
Intensity StdDev,795.283,14132.2,1571.54,1239.28,1319.79,762199,485,,Surface,4,,Image 1,,1,
Intensity StdDev,0,6026.47,862.89,963.597,675.874,418502,485,,Surface,5,,Image 1,,1,
Intensity StdDev,0,3205.25,384.663,370.29,393.249,186562,485,,Surface,6,,Image 1,,1,
Intensity StdDev,0,16134.3,1640.5,1810.75,1529.15,795642,485,,Surface,7,,Image 1,,1,
Intensity Sum,99551,6.1623e+09,4.19159e+07,3.5545e+08,1.29408e+06,2.03292e+10,485,,Surface,1,,Image 1,,1,
Intensity Sum,80439,2.83005e+09,1.84069e+07,1.57317e+08,617780,8.92734e+09,485,,Surface,2,,Image 1,,1,
Intensity Sum,105216,7.16219e+09,4.85715e+07,4.18236e+08,1.16312e+06,2.35572e+10,485,,Surface,3,,Image 1,,1,
Intensity Sum,478417,2.86944e+10,1.84645e+08,1.69658e+09,2.73007e+06,8.95526e+10,485,,Surface,4,,Image 1,,1,
