
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Area,0.44444,23638,105.19,985.217,6.66491,133697,1271,um^2,Surface,,,,,1,
Distance from Origin,13.4025,490.59,283.323,96.5372,291.873,360104,1271,um,Surface,,Distance from Origin,,,1,
Distance to Image Border XY,0,173.501,60.801,42.25,55.6223,77278.1,1271,um,Surface,,,Image 1,,1,
Ellipticity (oblate),0.076649,0.877016,0.400812,0.145775,0.380528,509.432,1271,,Surface,,,,,1,
Ellipticity (prolate),0.0305774,0.919944,0.41259,0.173304,0.397755,524.401,1271,,Surface,,,,,1,
Intensity Max,1122,65535,9263.81,11221.2,5314,1.17743e+07,1271,,Surface,1,,Image 1,,1,
Intensity Max,1424,65535,5661.23,6368.89,4159,7.19543e+06,1271,,Surface,2,,Image 1,,1,
Intensity Max,2607,65535,9658.83,9968.04,6190,1.22764e+07,1271,,Surface,3,,Image 1,,1,
Intensity Max,7287,65535,13507.2,7183.03,11635,1.71677e+07,1271,,Surface,4,,Image 1,,1,
Intensity Max,0,65535,9540.81,9714.04,10309,1.21264e+07,1271,,Surface,5,,Image 1,,1,
Intensity Max,0,65535,368.063,3004.15,0,467808,1271,,Surface,6,,Image 1,,1,
Intensity Max,0,65535,5425.22,10770.8,2754,6.89546e+06,1271,,Surface,7,,Image 1,,1,
Intensity Max,0,65535,3145.61,5612.19,2657,3.99807e+06,1271,,Surface,8,,Image 1,,1,
Intensity Max,0,65400,513.053,3930.84,0,652090,1271,,Surface,9,,Image 1,,1,
Intensity Mean,352,40909.4,2895.29,3749.44,1784.15,3.67991e+06,1271,,Surface,1,,Image 1,,1,
Intensity Mean,869.182,16326,2208.44,1099.17,1965.48,2.80693e+06,1271,,Surface,2,,Image 1,,1,
Intensity Mean,1741.3,24229.5,3968.6,2086.07,3361.47,5.0441e+06,1271,,Surface,3,,Image 1,,1,
Intensity Mean,6664.05,19470.4,7896.55,989.858,7743,1.00365e+07,1271,,Surface,4,,Image 1,,1,
Intensity Mean,0,19470.4,5271.18,3847.96,7397.54,6.69967e+06,1271,,Surface,5,,Image 1,,1,
Intensity Mean,0,842.136,7.52627,60.8652,0,9565.89,1271,,Surface,6,,Image 1,,1,
Intensity Mean,0,40909.4,1034.59,3171.41,89.9833,1.31496e+06,1271,,Surface,7,,Image 1,,1,
Intensity Mean,0,10612.1,670.201,1086.82,96.6456,851825,1271,,Surface,8,,Image 1,,1,
Intensity Mean,0,7573.52,24.024,320.101,0,30534.5,1271,,Surface,9,,Image 1,,1,
Intensity Median,298.2,40495.9,2613.2,3649.29,1629.79,3.32137e+06,1271,,Surface,1,,Image 1,,1,
Intensity Median,716.344,15844.6,2095.56,1008.81,1888.06,2.66345e+06,1271,,Surface,2,,Image 1,,1,
Intensity Median,1589.37,21980.3,3755.25,1960.87,3222.54,4.77292e+06,1271,,Surface,3,,Image 1,,1,
Intensity Median,6284.12,12575,7699.4,591.407,7605,9.78594e+06,1271,,Surface,4,,Image 1,,1,
Intensity Median,0,12575,5107.78,3650.46,7303.53,6.49199e+06,1271,,Surface,5,,Image 1,,1,
Intensity Median,0,35.6543,0.16217,1.54717,0,206.118,1271,,Surface,6,,Image 1,,1,
Intensity Median,0,40495.9,766.922,3092.95,0.480225,974758,1271,,Surface,7,,Image 1,,1,
Intensity Median,0,10235,511.376,1097.6,0.314,649959,1271,,Surface,8,,Image 1,,1,
Intensity Median,0,7598.13,16.5062,336.748,0,20979.4,1271,,Surface,9,,Image 1,,1,
Intensity Min,0,28076,534.829,1932.32,35,679768,1271,,Surface,1,,Image 1,,1,
Intensity Min,0,11394,681.615,650.812,558,866332,1271,,Surface,2,,Image 1,,1,
Intensity Min,119,17095,1831.91,1279.36,1571,2.32835e+06,1271,,Surface,3,,Image 1,,1,
Intensity Min,2028,8105,4519.47,1008.22,4465,5.74425e+06,1271,,Surface,4,,Image 1,,1,
Intensity Min,0,8105,2902.5,2217.79,3539,3.68908e+06,1271,,Surface,5,,Image 1,,1,
Intensity Min,0,0,0,0,0,0,1271,,Surface,6,,Image 1,,1,
Intensity Min,0,28076,188.773,1423.53,0,239931,1271,,Surface,7,,Image 1,,1,
Intensity Min,0,7976,122.997,479.625,0,156329,1271,,Surface,8,,Image 1,,1,
Intensity Min,0,5258,4.1369,147.427,0,5258,1271,,Surface,9,,Image 1,,1,
Intensity StdDev,331.151,13449.9,1616.6,1694.07,1054.43,2.0547e+06,1271,,Surface,1,,Image 1,,1,
Intensity StdDev,282.502,8156.87,871.092,658.677,726.619,1.10716e+06,1271,,Surface,2,,Image 1,,1,
Intensity StdDev,351.258,10932.2,1288.81,1110.36,874.763,1.63808e+06,1271,,Surface,3,,Image 1,,1,
Intensity StdDev,505.243,16232.6,1712.28,1244.04,1497.55,2.1763e+06,1271,,Surface,4,,Image 1,,1,
Intensity StdDev,0,16232.6,1204.64,1484.12,1248.77,1.53109e+06,1271,,Surface,5,,Image 1,,1,
Intensity StdDev,0,2857.02,20.682,152.795,0,26286.8,1271,,Surface,6,,Image 1,,1,
Intensity StdDev,0,13449.9,900.855,1646.59,455.439,1.14499e+06,1271,,Surface,7,,Image 1,,1,
Intensity StdDev,0,6196.46,550.382,669.158,398.616,699536,1271,,Surface,8,,Image 1,,1,
Intensity StdDev,0,5216.09,41.6274,332.776,0,52908.4,1271,,Surface,9,,Image 1,,1,
Intensity Sum,5279,5.4382e+09,1.7283e+07,2.13694e+08,159684,2.19667e+10,1271,,Surface,1,,Image 1,,1,
Intensity Sum,9688,4.3168e+09,1.21275e+07,1.60511e+08,142907,1.54141e+10,1271,,Surface,2,,Image 1,,1,
Intensity Sum,17413,8.8222e+09,2.86033e+07,3.58263e+08,268347,3.63548e+10,1271,,Surface,3,,Image 1,,1,
Intensity Sum,66741,2.82093e+10,8.41089e+07,1.1481e+09,531058,1.06902e+11,1271,,Surface,4,,Image 1,,1,
Intensity Sum,0,2.82093e+10,8.38381e+07,1.14812e+09,199762,1.06558e+11,1271,,Surface,5,,Image 1,,1,
Intensity Sum,0,1.13064e+09,2.69243e+06,4.19502e+07,0,3.42208e+09,1271,,Surface,6,,Image 1,,1,
Intensity Sum,0,3.30091e+09,1.04017e+07,1.28914e+08,10601,1.32205e+10,1271,,Surface,7,,Image 1,,1,
Intensity Sum,0,2.31335e+09,6.0071e+06,8.22735e+07,9686,7.63503e+09,1271,,Surface,8,,Image 1,,1,
Intensity Sum,0,2.40757e+08,357209,7.2007e+06,0,4.54013e+08,1271,,Surface,9,,Image 1,,1,
Number of Disconnected Components,1,1,1,0,1,1271,1271,,Surface,,,,,1,
Position X,0.188328,353.386,187.195,99.5368,191.767,237925,1271,um,Surface,,Position,,,1,
Position Y,0.157401,353.235,188.115,95.4421,194.235,239094,1271,um,Surface,,Position,,,1,
Position Z,6.5,18.7957,11.5149,3.62206,10.5,14635.4,1271,um,Surface,,Position,,,1,
Shortest Distance to Surfaces,-0.81377,27.7168,6.37411,4.82706,5.66449,8101.49,1271,um,Surface,,,,Surfaces 2,1,
Shortest Distance to Surfaces,-2.03256,4.9125,0.380358,0.798759,0,483.436,1271,um,Surface,,,,Surfaces 3,1,
Shortest Distance to Surfaces,-1.22701,9.52796,2.36499,1.97885,2.01155,3005.91,1271,um,Surface,,,,Surfaces 1,1,
Sphericity,0.289216,0.965712,0.796458,0.112851,0.822586,1012.3,1271,,Surface,,,,,1,
Time,0,0,0,0,0,0,1271,s,Surface,,,,,1,
