
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Area,7.5356,87789.4,297.363,3309.8,25.3575,222427,748,um^2,Surface,,,,,1,
Distance from Origin,33.882,485.623,289.3,92.3036,302.036,216397,748,um,Surface,,Distance from Origin,,,1,
Distance to Image Border XY,0,166.13,57.4908,42.1181,52.1795,43003.2,748,um,Surface,,,Image 1,,1,
Ellipticity (oblate),0.0444987,0.941407,0.397478,0.139774,0.381802,297.314,748,,Surface,,,,,1,
Ellipticity (prolate),0.0204269,0.925405,0.427654,0.164265,0.427494,319.885,748,,Surface,,,,,1,
Intensity Max,2471,65535,14668,14736.1,7495.5,1.09717e+07,748,,Surface,1,,Image 1,,1,
Intensity Max,2132,65535,8324.25,8993.22,5466,6.22654e+06,748,,Surface,2,,Image 1,,1,
Intensity Max,3477,65535,13099.2,11655,9249.5,9.79824e+06,748,,Surface,3,,Image 1,,1,
Intensity Max,8103,65535,14908.2,8512,12596,1.11513e+07,748,,Surface,4,,Image 1,,1,
Intensity Max,0,65535,8326.31,13910.5,4070.5,6.22808e+06,748,,Surface,5,,Image 1,,1,
Intensity Max,0,65535,4621.72,7422.18,3706,3.45705e+06,748,,Surface,6,,Image 1,,1,
Intensity Max,0,65535,889.654,4343.81,0,665461,748,,Surface,7,,Image 1,,1,
Intensity Mean,640.021,36510.2,3537.91,3862.3,2118.7,2.64636e+06,748,,Surface,1,,Image 1,,1,
Intensity Mean,814.177,21796.5,2470.84,1749.39,2047.59,1.84819e+06,748,,Surface,2,,Image 1,,1,
Intensity Mean,1855.45,25510.6,4471.06,2110.7,4046.47,3.34435e+06,748,,Surface,3,,Image 1,,1,
Intensity Mean,6362.83,30394.5,7484.08,1318.89,7275.58,5.59809e+06,748,,Surface,4,,Image 1,,1,
Intensity Mean,0,35199.6,949.255,2665.43,110.464,710042,748,,Surface,5,,Image 1,,1,
Intensity Mean,0,12052.2,606.559,1141.05,110.88,453706,748,,Surface,6,,Image 1,,1,
Intensity Mean,0,7863.21,58.9051,531.587,0,44061,748,,Surface,7,,Image 1,,1,
Intensity Median,466.824,40386.1,3099.75,3763.91,1926.21,2.31861e+06,748,,Surface,1,,Image 1,,1,
