
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Area,14.3163,24064.3,331.546,1811.24,48.7192,136265,411,um^2,Surface,,,,,1,
Distance from Origin,19.653,485.132,270.81,100.656,272.001,111303,411,um,Surface,,Distance from Origin,,,1,
Distance to Image Border XY,0,169.176,55.0665,41.5414,49.2213,22632.3,411,um,Surface,,,Image 1,,1,
Ellipticity (oblate),0.0775212,0.875488,0.405803,0.15584,0.38096,166.785,411,,Surface,,,,,1,
Ellipticity (prolate),0.034028,0.852487,0.408583,0.17266,0.397226,167.928,411,,Surface,,,,,1,
Intensity Max,3565,65535,15083.8,15382.8,8256,6.19945e+06,411,,Surface,1,,Image 1,,1,
Intensity Max,3321,65535,8803.01,10108.2,5349,3.61804e+06,411,,Surface,2,,Image 1,,1,
Intensity Max,3842,65535,15815.7,14501.3,10554,6.50026e+06,411,,Surface,3,,Image 1,,1,
Intensity Max,9756,65535,18373.2,10485.7,15385,7.55137e+06,411,,Surface,4,,Image 1,,1,
Intensity Max,0,65535,9649.29,14736.8,4999,3.96586e+06,411,,Surface,5,,Image 1,,1,
Intensity Max,0,65535,5614.82,8550.06,4200,2.30769e+06,411,,Surface,6,,Image 1,,1,
Intensity Max,0,65535,1374.99,6682.85,0,565121,411,,Surface,7,,Image 1,,1,
Intensity Mean,847.554,29871.8,2759.57,2842.73,1866.16,1.13418e+06,411,,Surface,1,,Image 1,,1,
Intensity Mean,1260.89,9277.34,2205.05,908.104,2006.96,906277,411,,Surface,2,,Image 1,,1,
Intensity Mean,2013.36,17203.2,3856.59,1502.29,3500.03,1.58506e+06,411,,Surface,3,,Image 1,,1,
Intensity Mean,6692.06,18923.6,8002.76,1455.52,7651.8,3.28914e+06,411,,Surface,4,,Image 1,,1,
Intensity Mean,0,29871.8,706.093,2059.27,193.796,290204,411,,Surface,5,,Image 1,,1,
Intensity Mean,0,4502.34,463.162,686.194,231.607,190360,411,,Surface,6,,Image 1,,1,
Intensity Mean,0,2403.52,24.458,178.691,0,10052.2,411,,Surface,7,,Image 1,,1,
Intensity Median,661.1,28552.8,2253.31,2548.64,1631.13,926112,411,,Surface,1,,Image 1,,1,
Intensity Median,1204.94,7915.68,2025.2,698.758,1902.88,832356,411,,Surface,2,,Image 1,,1,
Intensity Median,2021.14,15401.6,3472.58,1201.61,3201.64,1.42723e+06,411,,Surface,3,,Image 1,,1,
Intensity Median,6585.88,12094.1,7556.98,687.651,7395.64,3.10592e+06,411,,Surface,4,,Image 1,,1,
Intensity Median,0,28552.8,302.264,1829.64,1.6515,124231,411,,Surface,5,,Image 1,,1,
Intensity Median,0,3644.82,203.503,622.622,1.4035,83639.6,411,,Surface,6,,Image 1,,1,
Intensity Median,0,41.5908,0.535242,3.21525,0,219.985,411,,Surface,7,,Image 1,,1,
Intensity Min,0,7635,55.6788,415.121,0,22884,411,,Surface,1,,Image 1,,1,
Intensity Min,0,1691,325.747,195.253,292,133882,411,,Surface,2,,Image 1,,1,
Intensity Min,119,6063,1132.29,501.824,1099,465372,411,,Surface,3,,Image 1,,1,
Intensity Min,1880,4619,3347.6,526.518,3375,1.37586e+06,411,,Surface,4,,Image 1,,1,
Intensity Min,0,7635,24.0195,384.071,0,9872,411,,Surface,5,,Image 1,,1,
Intensity Min,0,1139,10.7348,99.1664,0,4412,411,,Surface,6,,Image 1,,1,
Intensity Min,0,0,0,0,0,0,411,,Surface,7,,Image 1,,1,
Intensity StdDev,709.052,13396.4,2132.11,2192.2,1172.13,876298,411,,Surface,1,,Image 1,,1,
Intensity StdDev,547.67,8287.98,1055.5,932.703,773.794,433810,411,,Surface,2,,Image 1,,1,
Intensity StdDev,564.248,10259.1,1691.72,1345.8,1228.21,695296,411,,Surface,3,,Image 1,,1,
Intensity StdDev,1119.21,16129.6,2320.89,1896.32,1838.62,953884,411,,Surface,4,,Image 1,,1,
Intensity StdDev,0,12929.4,1166.95,1842.88,656.583,479618,411,,Surface,5,,Image 1,,1,
Intensity StdDev,0,5714.68,707.157,676.721,717.058,290642,411,,Surface,6,,Image 1,,1,
Intensity StdDev,0,5338.25,90.5161,496.579,0,37202.1,411,,Surface,7,,Image 1,,1,
Intensity Sum,220364,5.70839e+09,5.63377e+07,4.00237e+08,1.76604e+06,2.31548e+10,411,,Surface,1,,Image 1,,1,
Intensity Sum,327649,4.50446e+09,3.95492e+07,2.99099e+08,1.59526e+06,1.62547e+10,411,,Surface,2,,Image 1,,1,
Intensity Sum,426833,9.14626e+09,9.19614e+07,6.69878e+08,2.70751e+06,3.77961e+10,411,,Surface,3,,Image 1,,1,
Intensity Sum,1.42503e+06,2.87145e+10,2.65679e+08,2.08346e+09,5.7369e+06,1.09194e+11,411,,Surface,4,,Image 1,,1,
Intensity Sum,0,2.99006e+09,3.00436e+07,2.12455e+08,173896,1.23479e+10,411,,Surface,5,,Image 1,,1,
Intensity Sum,0,2.01162e+09,1.65475e+07,1.29098e+08,195112,6.80101e+09,411,,Surface,6,,Image 1,,1,
Intensity Sum,0,3.13397e+08,1.3256e+06,1.61469e+07,0,5.44822e+08,411,,Surface,7,,Image 1,,1,
Number of Disconnected Components,1,1,1,0,1,411,411,,Surface,,,,,1,
Position X,0.877602,352.971,174.811,102.345,171.566,71847.3,411,um,Surface,,Position,,,1,
Position Y,0.593783,352.623,180.134,99.1833,173.866,74035.2,411,um,Surface,,Position,,,1,
Position Z,6.97909,18.7353,11.7435,3.54754,10.9444,4826.57,411,um,Surface,,Position,,,1,
Shortest Distance to Surfaces,0,22.9856,4.51536,4.43271,3.56816,1855.81,411,um,Surface,,,,Surfaces 2,1,
Shortest Distance to Surfaces,-0.551925,4.61241,0.188608,0.499261,0,77.5179,411,um,Surface,,,,Surfaces 3,1,
Shortest Distance to Surfaces,-0.106051,8.71094,0.907041,1.41801,0.179811,372.794,411,um,Surface,,,,Surfaces 1,1,
Sphericity,0.292597,0.96784,0.72642,0.125246,0.73372,298.559,411,,Surface,,,,,1,
Time,0,0,0,0,0,0,411,s,Surface,,,,,1,
Time Index,1,1,1,0,1,411,411,,Surface,,,,,1,
Volume,3.64018,55556.9,546.697,4028.4,20.1685,224692,411,um^3,Surface,,,,,1,
