
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Intensity Median,5184.2,8210.92,5943.26,392.959,5882.98,1.52742e+06,257,,Surface,4,,Image 1,,1,
Intensity Median,0,13481.9,460.932,1248.93,1.929,118460,257,,Surface,5,,Image 1,,1,
Intensity Median,0,2889.99,276.922,458.25,0.981,71168.9,257,,Surface,6,,Image 1,,1,
Intensity Median,0,7102.06,1661.41,2437.58,3.3855,426983,257,,Surface,7,,Image 1,,1,
Intensity Min,0,5370,52.6809,413.809,0,13539,257,,Surface,1,,Image 1,,1,
Intensity Min,0,566,138.097,81.8077,129,35491,257,,Surface,2,,Image 1,,1,
Intensity Min,119,2296,688.51,310.065,635,176947,257,,Surface,3,,Image 1,,1,
Intensity Min,1316,3737,2672.07,462.24,2692,686722,257,,Surface,4,,Image 1,,1,
Intensity Min,0,775,3.22957,48.357,0,830,257,,Surface,5,,Image 1,,1,
Intensity Min,0,303,4.44358,32.7078,0,1142,257,,Surface,6,,Image 1,,1,
Intensity Min,0,3470,70.0039,455.937,0,17991,257,,Surface,7,,Image 1,,1,
Intensity StdDev,609.317,9461.67,1610.78,1523.5,951.626,413970,257,,Surface,1,,Image 1,,1,
Intensity StdDev,290.644,2684.42,560.319,289.548,481.678,144002,257,,Surface,2,,Image 1,,1,
Intensity StdDev,393.315,7188.76,1268,1186.85,816.525,325877,257,,Surface,3,,Image 1,,1,
Intensity StdDev,890.56,8352.94,1606.39,1101.76,1334.6,412842,257,,Surface,4,,Image 1,,1,
Intensity StdDev,0,9463.5,1090.64,1494.95,787.165,280295,257,,Surface,5,,Image 1,,1,
Intensity StdDev,0,2429.38,441.988,359.805,494.313,113591,257,,Surface,6,,Image 1,,1,
Intensity StdDev,0,9605.76,2054.73,1794.49,2248.06,528065,257,,Surface,7,,Image 1,,1,
Intensity Sum,161563,1.19872e+09,3.14529e+07,1.45293e+08,1.10701e+06,8.08339e+09,257,,Surface,1,,Image 1,,1,
Intensity Sum,117731,6.61207e+08,1.5339e+07,6.97177e+07,634692,3.94213e+09,257,,Surface,2,,Image 1,,1,
Intensity Sum,256628,2.45323e+09,5.56697e+07,2.67253e+08,1.4769e+06,1.43071e+10,257,,Surface,3,,Image 1,,1,
Intensity Sum,891918,6.16142e+09,1.26213e+08,6.21647e+08,3.67015e+06,3.24368e+10,257,,Surface,4,,Image 1,,1,
Intensity Sum,0,8.44444e+08,1.856e+07,9.28907e+07,212344,4.76991e+09,257,,Surface,5,,Image 1,,1,
Intensity Sum,0,3.02594e+08,7.74418e+06,3.68527e+07,149377,1.99026e+09,257,,Surface,6,,Image 1,,1,
Intensity Sum,0,3.60027e+09,7.83625e+07,4.14265e+08,726911,2.01392e+10,257,,Surface,7,,Image 1,,1,
Number of Disconnected Components,1,1,1,0,1,257,257,,Surface,,,,,1,
Position X,0.825853,352.825,160.921,101.609,161.503,41356.6,257,um,Surface,,Position,,,1,
Position Y,43.4984,352.229,231.951,79.3535,241.69,59611.4,257,um,Surface,,Position,,,1,
Position Z,6.66044,27.5308,15.4005,5.06201,14.414,3957.94,257,um,Surface,,Position,,,1,
Shortest Distance to Surfaces,0,22.8029,5.40984,4.63053,4.64547,1390.33,257,um,Surface,,,,Surfaces 2,1,
Shortest Distance to Surfaces,-0.663223,3.76944,0.274426,0.722569,0,70.5275,257,um,Surface,,,,Surfaces 3,1,
Shortest Distance to Surfaces,-0.551,7.80643,1.32314,1.6336,0.748819,340.048,257,um,Surface,,,,Surfaces 1,1,
Sphericity,0.263388,0.942437,0.719874,0.135225,0.748441,185.008,257,,Surface,,,,,1,
Time,0,0,0,0,0,0,257,s,Surface,,,,,1,
Time Index,1,1,1,0,1,257,257,,Surface,,,,,1,
Volume,2.98815,20107.3,421.843,1966.56,16.4304,108414,257,um^3,Surface,,,,,1,
