
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Area,9.5344,11847.9,185.332,896.417,29.7096,79322,428,um^2,Surface,,,,,1,
Distance from Origin,37.161,435.1,271.868,88.3263,288.901,116360,428,um,Surface,,Distance from Origin,,,1,
Distance to Image Border XY,0,164.112,60.2294,40.7409,57.2701,25778.2,428,um,Surface,,,Image 1,,1,
Ellipticity (oblate),0.0689015,0.862615,0.390092,0.143795,0.376657,166.96,428,,Surface,,,,,1,
Ellipticity (prolate),0.067841,0.930095,0.445348,0.16717,0.439407,190.609,428,,Surface,,,,,1,
Intensity Max,2955,48768,9119.04,7432.46,6418,3.90295e+06,428,,Surface,1,,Image 1,,1,
Intensity Max,1798,33678,3563.57,2436.87,3057,1.52521e+06,428,,Surface,2,,Image 1,,1,
Intensity Max,2115,65535,9957.29,8941.96,6659.5,4.26172e+06,428,,Surface,3,,Image 1,,1,
Intensity Max,7264,65535,14521.6,8985.38,12152,6.21526e+06,428,,Surface,4,,Image 1,,1,
Intensity Max,0,48768,6053.05,8276.88,4495.5,2.5907e+06,428,,Surface,5,,Image 1,,1,
Intensity Max,0,25957,2348.06,2651,2382.5,1.00497e+06,428,,Surface,6,,Image 1,,1,
Intensity Max,0,65535,9764.9,11196.4,9226,4.17938e+06,428,,Surface,7,,Image 1,,1,
Intensity Mean,874.588,13290.1,2181.53,1290.03,1708.27,933696,428,,Surface,1,,Image 1,,1,
Intensity Mean,774.043,6377.48,1127.67,444.557,1038.17,482645,428,,Surface,2,,Image 1,,1,
Intensity Mean,1006.42,15833.3,2502.92,1927.51,1959.14,1.07125e+06,428,,Surface,3,,Image 1,,1,
Intensity Mean,4912.6,16806.7,6118.88,1144.17,5879.56,2.61888e+06,428,,Surface,4,,Image 1,,1,
Intensity Mean,0,13290.1,733.592,1357.53,189.269,313978,428,,Surface,5,,Image 1,,1,
Intensity Mean,0,3005.24,361.466,490.805,147.699,154707,428,,Surface,6,,Image 1,,1,
Intensity Mean,0,12330.4,1855.67,2283.33,779.256,794226,428,,Surface,7,,Image 1,,1,
Intensity Median,765.43,12870.8,1940.47,1163.48,1545.5,830519,428,,Surface,1,,Image 1,,1,
Intensity Median,672.652,5713.68,1049.77,397.96,969.24,449303,428,,Surface,2,,Image 1,,1,
Intensity Median,959.808,15596.8,2197.44,1781.9,1746.64,940504,428,,Surface,3,,Image 1,,1,
Intensity Median,4864.45,9364.55,5752.27,507.212,5651.81,2.46197e+06,428,,Surface,4,,Image 1,,1,
Intensity Median,0,12870.8,442.363,1227.2,1.24407,189332,428,,Surface,5,,Image 1,,1,
Intensity Median,0,2921.9,238.433,465.613,0.672,102049,428,,Surface,6,,Image 1,,1,
Intensity Median,0,6853.86,1259.74,2217.86,2.74825,539169,428,,Surface,7,,Image 1,,1,
Intensity Min,0,4245,70.0654,278.341,0,29988,428,,Surface,1,,Image 1,,1,
Intensity Min,11,2524,172.028,149.167,151.5,73628,428,,Surface,2,,Image 1,,1,
Intensity Min,85,8859,637.285,869.434,467,272758,428,,Surface,3,,Image 1,,1,
Intensity Min,839,3834,2144.2,518.633,2140,917718,428,,Surface,4,,Image 1,,1,
Intensity Min,0,4245,27.3505,249.713,0,11706,428,,Surface,5,,Image 1,,1,
Intensity Min,0,667,11.5654,65.5875,0,4950,428,,Surface,6,,Image 1,,1,
Intensity Min,0,3366,87.7103,469.4,0,37540,428,,Surface,7,,Image 1,,1,
Intensity StdDev,664.823,7089.11,1364.11,836.329,1043.23,583838,428,,Surface,1,,Image 1,,1,
Intensity StdDev,348.834,4063.21,519.602,244.664,472.735,222390,428,,Surface,2,,Image 1,,1,
Intensity StdDev,312.91,6313.1,1258.13,1055.28,849.953,538480,428,,Surface,3,,Image 1,,1,
Intensity StdDev,869.054,16733.4,2034.08,1606.51,1710.73,870587,428,,Surface,4,,Image 1,,1,
Intensity StdDev,0,7454.32,862.213,1080.25,615.142,369027,428,,Surface,5,,Image 1,,1,
Intensity StdDev,0,4815.34,384,420.629,400.832,164352,428,,Surface,6,,Image 1,,1,
Intensity StdDev,0,18686.5,1927.6,2244.83,1829.02,825012,428,,Surface,7,,Image 1,,1,
Intensity Sum,130771,2.10964e+09,1.7972e+07,1.35758e+08,838955,7.69201e+09,428,,Surface,1,,Image 1,,1,
Intensity Sum,88403,8.19172e+08,8.26957e+06,5.77941e+07,443443,3.53938e+09,428,,Surface,2,,Image 1,,1,
Intensity Sum,119396,2.78839e+09,2.53464e+07,1.84944e+08,879728,1.08482e+10,428,,Surface,3,,Image 1,,1,
Intensity Sum,539752,1.07582e+10,8.62125e+07,7.3325e+08,2.36633e+06,3.6899e+10,428,,Surface,4,,Image 1,,1,
Intensity Sum,0,1.39816e+09,1.02573e+07,8.42171e+07,96393.5,4.39012e+09,428,,Surface,5,,Image 1,,1,
Intensity Sum,0,5.13992e+08,4.05988e+06,3.12685e+07,80688.5,1.73763e+09,428,,Surface,6,,Image 1,,1,
Intensity Sum,0,8.58291e+09,5.34866e+07,5.11524e+08,413864,2.28923e+10,428,,Surface,7,,Image 1,,1,
Number of Disconnected Components,1,1,1,0,1,428,428,,Surface,,,,,1,
Position X,1.04845,353.062,173.644,99.8646,182.454,74319.7,428,um,Surface,,Position,,,1,
Position Y,0.495739,352.658,175.653,96.7702,170.746,75179.7,428,um,Surface,,Position,,,1,
Position Z,29.0545,48.0794,36.7094,4.75123,35.4386,15711.6,428,um,Surface,,Position,,,1,
Shortest Distance to Surfaces,-0.910933,32.8322,7.92408,5.95665,7.51255,3391.5,428,um,Surface,,,,Surfaces 2,1,
Shortest Distance to Surfaces,-2.07334,8.56321,0.485711,1.12461,0,207.884,428,um,Surface,,,,Surfaces 3,1,
Shortest Distance to Surfaces,-0.319189,8.89861,1.55108,1.83489,0.886619,663.863,428,um,Surface,,,,Surfaces 1,1,
Sphericity,0.279934,0.952385,0.758012,0.124271,0.785427,324.429,428,,Surface,,,,,1,
Time,0,0,0,0,0,0,428,s,Surface,,,,,1,
Time Index,1,1,1,0,1,428,428,,Surface,,,,,1,
Volume,1.40475,22439,232.089,1632.92,10.7125,99334.1,428,um^3,Surface,,,,,1,
