
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Area,7.26164,13600.4,185.014,893.534,24.6257,101572,549,um^2,Surface,,,,,1,
Distance from Origin,40.3766,493.159,297.826,84.959,309.603,163506,549,um,Surface,,Distance from Origin,,,1,
Distance to Image Border XY,0,168.274,64.2749,42.4517,61.1713,35286.9,549,um,Surface,,,Image 1,,1,
Ellipticity (oblate),0.0857095,0.874991,0.395375,0.14256,0.370368,217.061,549,,Surface,,,,,1,
Ellipticity (prolate),0.0420439,0.868517,0.430378,0.163652,0.42174,236.277,549,,Surface,,,,,1,
Intensity Max,3451,65535,12817.5,13962.2,6983,7.03681e+06,549,,Surface,1,,Image 1,,1,
Intensity Max,1844,36169,4753.72,3567.64,3970,2.60979e+06,549,,Surface,2,,Image 1,,1,
Intensity Max,3292,65535,13153.5,10206.9,9249,7.22129e+06,549,,Surface,3,,Image 1,,1,
Intensity Max,11019,65535,17579.9,8449.48,15290,9.65135e+06,549,,Surface,4,,Image 1,,1,
Intensity Max,0,65535,7644.51,13321,4270,4.19684e+06,549,,Surface,5,,Image 1,,1,
Intensity Max,0,36113,2776.9,3683.44,2509,1.52452e+06,549,,Surface,6,,Image 1,,1,
Intensity Max,0,65535,2107.69,7475.98,0,1.15712e+06,549,,Surface,7,,Image 1,,1,
Intensity Mean,1061.76,34932.2,2927.28,2456.97,2301.06,1.60707e+06,549,,Surface,1,,Image 1,,1,
Intensity Mean,572.557,6552.29,1591.27,557.03,1474.63,873609,549,,Surface,2,,Image 1,,1,
Intensity Mean,1684.33,16263.3,4361.73,1545.96,4105.69,2.39459e+06,549,,Surface,3,,Image 1,,1,
Intensity Mean,7913.45,23018.7,9196.51,1279.31,8874.36,5.04888e+06,549,,Surface,4,,Image 1,,1,
Intensity Mean,0,34932.2,666.583,1917.87,60.9663,365954,549,,Surface,5,,Image 1,,1,
Intensity Mean,0,4772.63,314.117,568.218,42.0703,172450,549,,Surface,6,,Image 1,,1,
Intensity Mean,0,15494.9,162.161,1057.02,0,89026.4,549,,Surface,7,,Image 1,,1,
Intensity Median,905.208,34510.3,2540.74,2120.69,2145.01,1.39486e+06,549,,Surface,1,,Image 1,,1,
Intensity Median,507.95,4995.31,1502.44,491.508,1413.56,824842,549,,Surface,2,,Image 1,,1,
Intensity Median,1498.9,15210.3,4082.85,1385.41,3820.62,2.24149e+06,549,,Surface,3,,Image 1,,1,
Intensity Median,7891,13914.1,8897.01,735.163,8695.39,4.88446e+06,549,,Surface,4,,Image 1,,1,
Intensity Median,0,34510.3,283.971,1667.74,0.968,155900,549,,Surface,5,,Image 1,,1,
Intensity Median,0,4534.83,160.371,541.245,0.538,88043.8,549,,Surface,6,,Image 1,,1,
Intensity Median,0,9400.26,77.3123,803.159,0,42444.5,549,,Surface,7,,Image 1,,1,
Intensity Min,0,13351,154.126,824.186,0,84615,549,,Surface,1,,Image 1,,1,
Intensity Min,0,1469,269.719,188.803,229,148076,549,,Surface,2,,Image 1,,1,
Intensity Min,70,7414,1618.65,769.934,1497,888638,549,,Surface,3,,Image 1,,1,
Intensity Min,600,6333,4504.73,795.36,4575,2.4731e+06,549,,Surface,4,,Image 1,,1,
Intensity Min,0,12418,26.8998,531.114,0,14768,549,,Surface,5,,Image 1,,1,
Intensity Min,0,1186,12.4007,101.61,0,6808,549,,Surface,6,,Image 1,,1,
Intensity Min,0,4562,8.30965,194.524,0,4562,549,,Surface,7,,Image 1,,1,
Intensity StdDev,763.017,14433.3,1878.59,1827.87,1170.61,1.03134e+06,549,,Surface,1,,Image 1,,1,
Intensity StdDev,322.428,7156.69,679.762,374.486,614.442,373189,549,,Surface,2,,Image 1,,1,
Intensity StdDev,520.779,5963.21,1523.8,957.343,1135.29,836564,549,,Surface,3,,Image 1,,1,
Intensity StdDev,1107.87,19486.3,2142.4,1441.77,1786.43,1.17618e+06,549,,Surface,4,,Image 1,,1,
Intensity StdDev,0,11835.8,1018.81,1709.95,390.015,559325,549,,Surface,5,,Image 1,,1,
Intensity StdDev,0,2833.22,422.069,494.495,269.665,231716,549,,Surface,6,,Image 1,,1,
