
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Area,8.03552,21075.6,297.854,1539,24.2447,122120,410,um^2,Surface,,,,,1,
Distance from Origin,18.6645,471.371,290.98,84.0998,300.444,119302,410,um,Surface,,Distance from Origin,,,1,
Distance to Image Border XY,0,168.224,63.3076,43.7281,59.7408,25956.1,410,um,Surface,,,Image 1,,1,
Ellipticity (oblate),0.0686612,0.892143,0.393654,0.152487,0.376418,161.398,410,,Surface,,,,,1,
Ellipticity (prolate),0.0334062,0.930101,0.430804,0.180011,0.420327,176.63,410,,Surface,,,,,1,
Intensity Max,3980,65535,14525.8,9955.72,11988,5.95559e+06,410,,Surface,1,,Image 1,,1,
Intensity Max,2950,65535,12081.9,12311.3,8295.5,4.95359e+06,410,,Surface,2,,Image 1,,1,
Intensity Max,3447,65535,15544.4,12302.4,11849.5,6.37319e+06,410,,Surface,3,,Image 1,,1,
Intensity Max,10933,65535,18321.8,11500.1,14398.5,7.51194e+06,410,,Surface,4,,Image 1,,1,
Intensity Max,0,65535,8108.51,10953.7,5243.5,3.32449e+06,410,,Surface,5,,Image 1,,1,
Intensity Max,0,65535,7613.63,11500.6,6488,3.12159e+06,410,,Surface,6,,Image 1,,1,
Intensity Max,0,65535,11479.5,14252.7,11558,4.70661e+06,410,,Surface,7,,Image 1,,1,
Intensity Mean,1116.88,27650.7,3803.08,2878.61,2890.44,1.55926e+06,410,,Surface,1,,Image 1,,1,
Intensity Mean,1322.15,35873.8,4417.74,3247.78,3702.51,1.81127e+06,410,,Surface,2,,Image 1,,1,
Intensity Mean,1430.24,13445.9,5941.83,1700.63,5829.08,2.43615e+06,410,,Surface,3,,Image 1,,1,
Intensity Mean,8194.66,24370,9539.02,1902.31,8957.65,3.911e+06,410,,Surface,4,,Image 1,,1,
Intensity Mean,0,27650.7,925.097,1951.59,162.526,379290,410,,Surface,5,,Image 1,,1,
Intensity Mean,0,17467.2,1223.54,2127.95,305.981,501652,410,,Surface,6,,Image 1,,1,
Intensity Mean,0,13173.4,2208.35,2922.95,661.725,905423,410,,Surface,7,,Image 1,,1,
Intensity Median,926.96,27135,3424.48,2834.45,2490.06,1.40404e+06,410,,Surface,1,,Image 1,,1,
Intensity Median,1236.24,32591,4163.16,2837.55,3585.96,1.7069e+06,410,,Surface,2,,Image 1,,1,
Intensity Median,1299.13,12540.3,5662.67,1569.17,5510.9,2.3217e+06,410,,Surface,3,,Image 1,,1,
Intensity Median,8051.28,14779.2,9142.91,991.081,8850.88,3.74859e+06,410,,Surface,4,,Image 1,,1,
Intensity Median,0,27135,531.919,1877.57,0.85225,218087,410,,Surface,5,,Image 1,,1,
Intensity Median,0,25790,861.953,2486.35,1.2495,353401,410,,Surface,6,,Image 1,,1,
Intensity Median,0,12563.2,1429.96,3127.08,2.8788,586286,410,,Surface,7,,Image 1,,1,
Intensity Min,0,16032,338.273,1145.83,0,138692,410,,Surface,1,,Image 1,,1,
Intensity Min,0,17097,1323.8,1525.05,1061.5,542757,410,,Surface,2,,Image 1,,1,
Intensity Min,191,6204,2508.22,1031.86,2389.5,1.02837e+06,410,,Surface,3,,Image 1,,1,
Intensity Min,1880,6552,4886.49,786.204,5006,2.00346e+06,410,,Surface,4,,Image 1,,1,
Intensity Min,0,16032,42.1829,791.215,0,17295,410,,Surface,5,,Image 1,,1,
Intensity Min,0,2628,54.3171,335.711,0,22270,410,,Surface,6,,Image 1,,1,
Intensity Min,0,6332,133.924,816.683,0,54909,410,,Surface,7,,Image 1,,1,
Intensity StdDev,822.89,7201.7,2119.09,1135.8,1734,868827,410,,Surface,1,,Image 1,,1,
Intensity StdDev,568.098,22465.4,1596.52,1895.15,1157.28,654573,410,,Surface,2,,Image 1,,1,
Intensity StdDev,587.754,11602.7,1759.52,1080.31,1431.27,721405,410,,Surface,3,,Image 1,,1,
Intensity StdDev,1016.04,20861.6,2278.05,2384.66,1554.62,934002,410,,Surface,4,,Image 1,,1,
Intensity StdDev,0,7458.14,1118.91,1382.7,735.426,458753,410,,Surface,5,,Image 1,,1,
Intensity StdDev,0,17496.4,1318.06,1868.93,1052.75,540406,410,,Surface,6,,Image 1,,1,
Intensity StdDev,0,15241.8,2474.06,2784.62,1986.89,1.01436e+06,410,,Surface,7,,Image 1,,1,
Intensity Sum,145884,5.10492e+09,5.32316e+07,3.51382e+08,1.17492e+06,2.1825e+10,410,,Surface,1,,Image 1,,1,
Intensity Sum,140148,5.95279e+09,6.14306e+07,4.00508e+08,1.40091e+06,2.51865e+10,410,,Surface,2,,Image 1,,1,
Intensity Sum,168768,1.00525e+10,1.12837e+08,7.28055e+08,1.88014e+06,4.62631e+10,410,,Surface,3,,Image 1,,1,
Intensity Sum,824995,2.93818e+10,2.85159e+08,2.03914e+09,2.80405e+06,1.16915e+11,410,,Surface,4,,Image 1,,1,
Intensity Sum,0,1.3349e+09,1.52271e+07,1.04586e+08,95695.5,6.2431e+09,410,,Surface,5,,Image 1,,1,
Intensity Sum,0,1.44936e+09,1.6297e+07,1.02749e+08,167305,6.68176e+09,410,,Surface,6,,Image 1,,1,
Intensity Sum,0,8.16924e+09,8.62695e+07,6.13463e+08,366458,3.53705e+10,410,,Surface,7,,Image 1,,1,
Number of Disconnected Components,1,1,1,0,1,410,410,,Surface,,,,,1,
Position X,0.500638,353.165,191.643,94.813,191.885,78573.5,410,um,Surface,,Position,,,1,
Position Y,0.626542,353.206,191.484,95.9937,188.101,78508.5,410,um,Surface,,Position,,,1,
Position Z,6.78208,20.5,11.4774,3.57723,10.0201,4705.74,410,um,Surface,,Position,,,1,
Shortest Distance to Surfaces,-0.663582,25.2515,5.68982,4.84631,4.92346,2332.83,410,um,Surface,,,,Surfaces 2,1,
Shortest Distance to Surfaces,-0.336161,9.42135,0.661131,1.29115,0,271.064,410,um,Surface,,,,Surfaces 3,1,
Shortest Distance to Surfaces,-0.326763,8.27401,2.17682,1.88472,1.88479,892.498,410,um,Surface,,,,Surfaces 1,1,
Sphericity,0.306476,0.960006,0.73847,0.131878,0.75483,302.773,410,,Surface,,,,,1,
Time,0,0,0,0,0,0,410,s,Surface,,,,,1,
Time Index,1,1,1,0,1,410,410,,Surface,,,,,1,
Volume,1.1557,48813.5,528.868,3475.73,7.30269,216836,410,um^3,Surface,,,,,1,
