
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Area,6.77494,16744.7,261.875,1144.14,36.8434,105535,403,um^2,Surface,,,,,1,
Distance from Origin,18.7415,472.818,273.267,89.6712,278.096,110127,403,um,Surface,,Distance from Origin,,,1,
Distance to Image Border XY,0,165.185,61.7677,44.7553,56.4463,24892.4,403,um,Surface,,,Image 1,,1,
Ellipticity (oblate),0.121594,0.880909,0.414643,0.145627,0.398852,167.101,403,,Surface,,,,,1,
Ellipticity (prolate),0.0487057,0.889093,0.413881,0.165562,0.404183,166.794,403,,Surface,,,,,1,
Intensity Max,3221,56841,12031.6,9760.1,7943,4.84875e+06,403,,Surface,1,,Image 1,,1,
Intensity Max,1972,42869,4527.53,3335.47,3673,1.8246e+06,403,,Surface,2,,Image 1,,1,
Intensity Max,1714,65535,13557.9,12120.5,9030,5.46384e+06,403,,Surface,3,,Image 1,,1,
Intensity Max,8241,65535,16933.5,10617.4,13649,6.82421e+06,403,,Surface,4,,Image 1,,1,
Intensity Max,0,56841,8464.5,10786.1,5719,3.41119e+06,403,,Surface,5,,Image 1,,1,
Intensity Max,0,39236,3060.34,3315.96,3032,1.23332e+06,403,,Surface,6,,Image 1,,1,
Intensity Max,0,65535,11979.2,13032.5,10981,4.8276e+06,403,,Surface,7,,Image 1,,1,
Intensity Mean,965.09,19892.9,2900.82,2048.11,2304.97,1.16903e+06,403,,Surface,1,,Image 1,,1,
Intensity Mean,863.544,13910.3,1416.64,820.774,1284.75,570904,403,,Surface,2,,Image 1,,1,
Intensity Mean,954.415,20119.5,3152.96,2511.39,2509.13,1.27064e+06,403,,Surface,3,,Image 1,,1,
Intensity Mean,6054.83,16230.6,7430.69,1138.18,7197.39,2.99457e+06,403,,Surface,4,,Image 1,,1,
Intensity Mean,0,19892.9,1022.93,2213.91,357.302,412241,403,,Surface,5,,Image 1,,1,
Intensity Mean,0,3742.28,421.277,600.033,207.567,169775,403,,Surface,6,,Image 1,,1,
Intensity Mean,0,12158.6,2093.54,2540.44,1122.08,843696,403,,Surface,7,,Image 1,,1,
Intensity Median,843.544,20772.5,2631.02,1921.91,2111.7,1.0603e+06,403,,Surface,1,,Image 1,,1,
Intensity Median,779.1,13192.2,1333.49,796.671,1217.48,537398,403,,Surface,2,,Image 1,,1,
Intensity Median,930.111,19981.1,2771.41,2364.46,2244.67,1.11688e+06,403,,Surface,3,,Image 1,,1,
Intensity Median,6001.88,11403.2,7074.35,556.567,6957.37,2.85096e+06,403,,Surface,4,,Image 1,,1,
Intensity Median,0,20772.5,655.45,2135.24,1.666,264146,403,,Surface,5,,Image 1,,1,
Intensity Median,0,3670.66,261.978,589.382,0.899,105577,403,,Surface,6,,Image 1,,1,
Intensity Median,0,9316.82,1368.66,2624.02,3.3725,551569,403,,Surface,7,,Image 1,,1,
Intensity Min,0,5694,140.35,436.089,0,56561,403,,Surface,1,,Image 1,,1,
Intensity Min,4,6255,228.774,329.597,193,92196,403,,Surface,2,,Image 1,,1,
Intensity Min,148,12204,857.829,1244.81,621,345705,403,,Surface,3,,Image 1,,1,
Intensity Min,784,4721,3203.58,608.932,3193,1.29104e+06,403,,Surface,4,,Image 1,,1,
Intensity Min,0,5694,46.6501,368.59,0,18800,403,,Surface,5,,Image 1,,1,
Intensity Min,0,1043,18.6501,100.392,0,7516,403,,Surface,6,,Image 1,,1,
Intensity Min,0,4367,149.231,738.264,0,60140,403,,Surface,7,,Image 1,,1,
Intensity StdDev,690.82,12333.8,1654.61,1167.74,1248.25,666807,403,,Surface,1,,Image 1,,1,
Intensity StdDev,354.195,4787.89,618.935,332.387,548.882,249431,403,,Surface,2,,Image 1,,1,
Intensity StdDev,281.957,9455.77,1564.08,1359.94,1026.04,630324,403,,Surface,3,,Image 1,,1,
Intensity StdDev,907.653,14151.1,2060.53,1539.7,1686.89,830394,403,,Surface,4,,Image 1,,1,
Intensity StdDev,0,12333.8,1136.43,1448.86,939.886,457982,403,,Surface,5,,Image 1,,1,
Intensity StdDev,0,5534.72,469.471,473.303,501.257,189197,403,,Surface,6,,Image 1,,1,
Intensity StdDev,0,16512.6,2313.37,2359.49,2368.87,932286,403,,Surface,7,,Image 1,,1,
Intensity Sum,139270,2.99478e+09,3.34093e+07,2.12053e+08,1.36411e+06,1.34639e+10,403,,Surface,1,,Image 1,,1,
Intensity Sum,103746,1.27936e+09,1.53544e+07,9.13164e+07,741060,6.18781e+09,403,,Surface,2,,Image 1,,1,
Intensity Sum,111548,3.44943e+09,4.33345e+07,2.62843e+08,1.5935e+06,1.74638e+10,403,,Surface,3,,Image 1,,1,
Intensity Sum,677139,9.89003e+09,1.28786e+08,8.08476e+08,3.5296e+06,5.19009e+10,403,,Surface,4,,Image 1,,1,
Intensity Sum,0,2.08513e+09,1.57874e+07,1.22016e+08,231105,6.36234e+09,403,,Surface,5,,Image 1,,1,
Intensity Sum,0,6.01567e+08,6.11515e+06,4.17224e+07,131337,2.46441e+09,403,,Surface,6,,Image 1,,1,
Intensity Sum,0,6.65768e+09,6.62691e+07,4.82571e+08,696410,2.67065e+10,403,,Surface,7,,Image 1,,1,
Number of Disconnected Components,1,1,1,0,1,403,403,,Surface,,,,,1,
Position X,0.294234,353.036,166.515,95.1262,169.575,67105.7,403,um,Surface,,Position,,,1,
Position Y,1.21272,353.049,190.426,97.5937,195.084,76741.7,403,um,Surface,,Position,,,1,
Position Z,5.04271,21.5045,11.5303,4.45441,10.3795,4646.72,403,um,Surface,,Position,,,1,
Shortest Distance to Surfaces,-1.45826,9.02116,0.393354,1.07494,0,158.522,403,um,Surface,,,,Surfaces 3,1,
Shortest Distance to Surfaces,-0.532677,20.8319,5.42869,4.44925,4.90872,2187.76,403,um,Surface,,,,Surfaces 2,1,
Shortest Distance to Surfaces,-0.520857,9.49504,1.30969,1.73061,0.461561,527.804,403,um,Surface,,,,Surfaces 1,1,
Sphericity,0.265324,0.938702,0.721861,0.131045,0.729764,290.91,403,,Surface,,,,,1,
