
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Area,8.36675,8897.17,275.393,1026.32,27.711,46541.5,169,um^2,Surface,,,,,1,
Distance from Origin,50.8082,431.649,292.773,72.4392,311.396,49478.6,169,um,Surface,,Distance from Origin,,,1,
Distance to Image Border XY,0,155.439,58.9189,38.184,58.7273,9957.29,169,um,Surface,,,Image 1,,1,
Ellipticity (oblate),0.0624781,0.79646,0.384877,0.145491,0.370671,65.0443,169,,Surface,,,,,1,
Ellipticity (prolate),0.0598095,0.916045,0.433492,0.176328,0.405963,73.2601,169,,Surface,,,,,1,
Intensity Max,3353,53885,12909.6,10656.1,8199,2.18172e+06,169,,Surface,1,,Image 1,,1,
Intensity Max,1718,32434,4285.61,3760.01,3468,724268,169,,Surface,2,,Image 1,,1,
Intensity Max,1976,63088,11197.1,10434.2,6881,1.89231e+06,169,,Surface,3,,Image 1,,1,
Intensity Max,8210,65535,17070.6,13549.7,12501,2.88493e+06,169,,Surface,4,,Image 1,,1,
Intensity Max,0,53885,9706.14,11475.9,6933,1.64034e+06,169,,Surface,5,,Image 1,,1,
Intensity Max,0,31475,3158.66,3756.83,3046,533814,169,,Surface,6,,Image 1,,1,
Intensity Max,0,65535,12975.7,15678.4,10334,2.19289e+06,169,,Surface,7,,Image 1,,1,
Intensity Mean,1128,14639.4,3157.17,1881.49,2495.86,533562,169,,Surface,1,,Image 1,,1,
Intensity Mean,678,9221.19,1292.87,694.467,1192.08,218496,169,,Surface,2,,Image 1,,1,
Intensity Mean,813.108,13959.9,2771.59,1830.87,2172.56,468399,169,,Surface,3,,Image 1,,1,
Intensity Mean,5615.89,16635.9,7074.16,1721.8,6623.49,1.19553e+06,169,,Surface,4,,Image 1,,1,
Intensity Mean,0,14639.4,1286.51,1863.72,636.047,217420,169,,Surface,5,,Image 1,,1,
Intensity Mean,0,3452.07,495.899,582.914,315.787,83806.9,169,,Surface,6,,Image 1,,1,
Intensity Mean,0,13006.7,2689.15,3021.13,1535.61,454466,169,,Surface,7,,Image 1,,1,
Intensity Median,946.736,15654.4,2857.77,1797.78,2280.81,482963,169,,Surface,1,,Image 1,,1,
Intensity Median,626.656,8800.11,1210.16,657.565,1119.44,204517,169,,Surface,2,,Image 1,,1,
Intensity Median,766.6,14215.9,2428.11,1592.07,1997.11,410350,169,,Surface,3,,Image 1,,1,
Intensity Median,5467.04,10550.9,6583.27,721.735,6426.93,1.11257e+06,169,,Surface,4,,Image 1,,1,
Intensity Median,0,15654.4,887.702,1857.11,2.6135,150022,169,,Surface,5,,Image 1,,1,
Intensity Median,0,2391,352.235,556.351,0.992,59527.7,169,,Surface,6,,Image 1,,1,
Intensity Median,0,9911.03,1994.99,2866.26,3.2895,337154,169,,Surface,7,,Image 1,,1,
Intensity Min,0,4532,194.278,567.241,0,32833,169,,Surface,1,,Image 1,,1,
Intensity Min,0,3205,217.355,259.538,177,36733,169,,Surface,2,,Image 1,,1,
Intensity Min,116,4521,653.811,542.918,527,110494,169,,Surface,3,,Image 1,,1,
Intensity Min,1184,4154,2953.57,580.591,2991,499153,169,,Surface,4,,Image 1,,1,
Intensity Min,0,2119,52.2485,263.76,0,8830,169,,Surface,5,,Image 1,,1,
Intensity Min,0,585,19.3905,88.3777,0,3277,169,,Surface,6,,Image 1,,1,
Intensity Min,0,3702,176.414,748.054,0,29814,169,,Surface,7,,Image 1,,1,
Intensity StdDev,798.973,7392.45,1785.06,1100.89,1313.02,301675,169,,Surface,1,,Image 1,,1,
Intensity StdDev,317.613,2688.95,573.659,237.531,528.138,96948.4,169,,Surface,2,,Image 1,,1,
Intensity StdDev,300.52,8005.61,1420.17,1259.01,937.804,240008,169,,Surface,3,,Image 1,,1,
Intensity StdDev,898.068,14211.8,2274.59,2392.95,1578.66,384406,169,,Surface,4,,Image 1,,1,
Intensity StdDev,0,7938.78,1375.87,1407.41,1177.43,232522,169,,Surface,5,,Image 1,,1,
Intensity StdDev,0,4446.62,496.195,488.679,545.83,83856.9,169,,Surface,6,,Image 1,,1,
Intensity StdDev,0,16479.4,2617.26,3081.03,2414.57,442317,169,,Surface,7,,Image 1,,1,
Intensity Sum,171387,1.91185e+09,4.85281e+07,2.39214e+08,1.06901e+06,8.20125e+09,169,,Surface,1,,Image 1,,1,
Intensity Sum,69156,7.39136e+08,1.93969e+07,9.71466e+07,426806,3.27807e+09,169,,Surface,2,,Image 1,,1,
Intensity Sum,82937,2.31947e+09,5.82282e+07,2.93448e+08,961587,9.84056e+09,169,,Surface,3,,Image 1,,1,
Intensity Sum,614150,1.05063e+10,2.22398e+08,1.26028e+09,2.26784e+06,3.75852e+10,169,,Surface,4,,Image 1,,1,
Intensity Sum,0,1.25191e+09,2.9195e+07,1.47782e+08,280948,4.93395e+09,169,,Surface,5,,Image 1,,1,
Intensity Sum,0,4.4123e+08,1.06477e+07,5.47677e+07,114369,1.79945e+09,169,,Surface,6,,Image 1,,1,
Intensity Sum,0,8.21432e+09,1.60431e+08,9.43816e+08,599769,2.71129e+10,169,,Surface,7,,Image 1,,1,
Number of Disconnected Components,1,1,1,0,1,169,169,,Surface,,,,,1,
Position X,5.97448,352.631,166.049,92.2194,152.738,28062.3,169,um,Surface,,Position,,,1,
Position Y,0.578955,352.771,211.447,100.298,240.233,35734.5,169,um,Surface,,Position,,,1,
Position Z,2.68874,20.4049,9.78511,4.64318,8.91243,1653.68,169,um,Surface,,Position,,,1,
Shortest Distance to Surfaces,-0.811666,31.8615,9.58512,7.03574,8.53102,1619.89,169,um,Surface,,,,Surfaces 2,1,
Shortest Distance to Surfaces,-1.10735,5.12925,0.453735,1.13618,0,76.6812,169,um,Surface,,,,Surfaces 3,1,
Shortest Distance to Surfaces,0,8.56909,1.25285,1.55775,0.531109,211.732,169,um,Surface,,,,Surfaces 1,1,
Sphericity,0.365585,0.954424,0.735374,0.128731,0.730842,124.278,169,,Surface,,,,,1,
Time,0,0,0,0,0,0,169,s,Surface,,,,,1,
Time Index,1,1,1,0,1,169,169,,Surface,,,,,1,
Volume,1.78368,18887.1,478.323,2440.38,8.74838,80836.5,169,um^3,Surface,,,,,1,
