
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Area,5.12003,69387.6,308.873,3008.1,21.5279,215593,698,um^2,Surface,,,,,1,
Distance from Origin,10.1749,488.342,286.528,102.791,301.009,199997,698,um,Surface,,Distance from Origin,,,1,
Distance to Image Border XY,0,168.121,52.8633,39.5591,46.9361,36898.6,698,um,Surface,,,Image 1,,1,
Ellipticity (oblate),0.0564659,0.919508,0.410739,0.133586,0.403172,286.696,698,,Surface,,,,,1,
Ellipticity (prolate),0.0297287,0.884886,0.425731,0.156792,0.410813,297.16,698,,Surface,,,,,1,
Intensity Max,1914,48951,7616.23,5629.27,5810.5,5.31613e+06,698,,Surface,1,,Image 1,,1,
Intensity Max,1240,41532,3267.17,2659.3,2773,2.28048e+06,698,,Surface,2,,Image 1,,1,
Intensity Max,1007,65535,6348.45,6492.63,4159,4.43122e+06,698,,Surface,3,,Image 1,,1,
Intensity Max,2981,65535,6224.42,6265.18,4975,4.34465e+06,698,,Surface,4,,Image 1,,1,
Intensity Max,0,48951,4617.65,6129.7,3835.5,3.22312e+06,698,,Surface,5,,Image 1,,1,
Intensity Max,0,24687,1945.03,2153.54,2076,1.35763e+06,698,,Surface,6,,Image 1,,1,
Intensity Max,0,40422,349.074,2585.31,0,243654,698,,Surface,7,,Image 1,,1,
Intensity Mean,554.043,16437.2,2039.48,1338.84,1653.73,1.42356e+06,698,,Surface,1,,Image 1,,1,
Intensity Mean,505.087,5331.48,997.681,358.937,925.918,696381,698,,Surface,2,,Image 1,,1,
Intensity Mean,575.397,15324.6,1963.6,1737.97,1512.47,1.37059e+06,698,,Surface,3,,Image 1,,1,
Intensity Mean,2077.62,7211.23,2481.2,443.315,2424.2,1.73188e+06,698,,Surface,4,,Image 1,,1,
Intensity Mean,0,16437.2,688.474,1356.38,151.824,480555,698,,Surface,5,,Image 1,,1,
Intensity Mean,0,5251.33,317.042,475.105,83.5858,221295,698,,Surface,6,,Image 1,,1,
Intensity Mean,0,2114.86,8.06918,96.5246,0,5632.28,698,,Surface,7,,Image 1,,1,
Intensity Median,420.02,16001.7,1834.67,1259.26,1491.28,1.2806e+06,698,,Surface,1,,Image 1,,1,
Intensity Median,445.796,4787.55,921.775,322.371,858.455,643399,698,,Surface,2,,Image 1,,1,
Intensity Median,548.316,15088.9,1819.99,1684.3,1382.06,1.27035e+06,698,,Surface,3,,Image 1,,1,
Intensity Median,1985.53,3843.91,2366.18,214.731,2349.44,1.65159e+06,698,,Surface,4,,Image 1,,1,
Intensity Median,0,16001.7,456.559,1271.03,1.21925,318678,698,,Surface,5,,Image 1,,1,
Intensity Median,0,4787.55,221.373,468.215,0.60525,154518,698,,Surface,6,,Image 1,,1,
Intensity Median,0,2208.11,3.29941,83.5215,0,2302.99,698,,Surface,7,,Image 1,,1,
Intensity Min,0,7858,97.0645,404.532,0,67751,698,,Surface,1,,Image 1,,1,
Intensity Min,0,954,150.034,97.8231,136,104724,698,,Surface,2,,Image 1,,1,
Intensity Min,51,5490,527.855,597.284,390,368443,698,,Surface,3,,Image 1,,1,
Intensity Min,173,1457,767.752,234.273,756.5,535891,698,,Surface,4,,Image 1,,1,
Intensity Min,0,7858,30.3797,349.03,0,21205,698,,Surface,5,,Image 1,,1,
Intensity Min,0,543,13.9097,59.5148,0,9709,698,,Surface,6,,Image 1,,1,
Intensity Min,0,0,0,0,0,0,698,,Surface,7,,Image 1,,1,
Intensity StdDev,479.069,5189.31,1218.75,654.39,1005.46,850685,698,,Surface,1,,Image 1,,1,
Intensity StdDev,240.822,4959.19,478.779,238.469,438.949,334188,698,,Surface,2,,Image 1,,1,
Intensity StdDev,170.365,6488.73,827.136,759.314,565.307,577341,698,,Surface,3,,Image 1,,1,
Intensity StdDev,438.48,8566.5,836.206,685.557,726.614,583672,698,,Surface,4,,Image 1,,1,
Intensity StdDev,0,5189.31,715.183,852.058,542.667,499198,698,,Surface,5,,Image 1,,1,
Intensity StdDev,0,2568.61,315.892,312.777,273.489,220493,698,,Surface,6,,Image 1,,1,
Intensity StdDev,0,1469.58,17.1861,115.655,0,11995.9,698,,Surface,7,,Image 1,,1,
Intensity Sum,38783,1.09702e+10,3.88437e+07,4.88789e+08,483218,2.71129e+10,698,,Surface,1,,Image 1,,1,
Intensity Sum,40407,4.69446e+09,1.63065e+07,2.03779e+08,252426,1.13819e+10,698,,Surface,2,,Image 1,,1,
Intensity Sum,42004,1.03947e+10,3.86433e+07,4.64916e+08,435277,2.69731e+10,698,,Surface,3,,Image 1,,1,
Intensity Sum,149113,2.61354e+10,9.49163e+07,1.21647e+09,584834,6.62516e+10,698,,Surface,4,,Image 1,,1,
Intensity Sum,0,5.17982e+09,1.87091e+07,2.40999e+08,59370.5,1.3059e+10,698,,Surface,5,,Image 1,,1,
Intensity Sum,0,1.98481e+09,6.61996e+06,8.72458e+07,33763,4.62073e+09,698,,Surface,6,,Image 1,,1,
Intensity Sum,0,6.28928e+07,249452,3.46695e+06,0,1.74118e+08,698,,Surface,7,,Image 1,,1,
Number of Disconnected Components,1,1,1,0,1,698,698,,Surface,,,,,1,
Position X,0.390698,352.759,191.219,101.535,215.892,133471,698,um,Surface,,Position,,,1,
Position Y,0.776607,353.067,183.961,108.7,196.973,128404,698,um,Surface,,Position,,,1,
Position Z,2.81902,21.6765,10.1717,5.42422,8.91375,7099.86,698,um,Surface,,Position,,,1,
Shortest Distance to Surfaces,-0.607687,28.4978,5.37814,5.156,4.11066,3753.94,698,,Surface,,,,Surfaces 2,1,
Shortest Distance to Surfaces,-3.29685,7.75956,0.914718,1.59563,0,638.473,698,um,Surface,,,,Surfaces 1,1,
