
Intensity Min Ch=4 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
2430,,Surface,4,Image 1,1,0,
2825,,Surface,4,Image 1,1,1,
2796,,Surface,4,Image 1,1,2,
3117,,Surface,4,Image 1,1,3,
2903,,Surface,4,Image 1,1,4,
3408,,Surface,4,Image 1,1,5,
2353,,Surface,4,Image 1,1,6,
3290,,Surface,4,Image 1,1,7,
3149,,Surface,4,Image 1,1,8,
2834,,Surface,4,Image 1,1,9,
3282,,Surface,4,Image 1,1,10,
3184,,Surface,4,Image 1,1,11,
3005,,Surface,4,Image 1,1,12,
3205,,Surface,4,Image 1,1,13,
2580,,Surface,4,Image 1,1,14,
3034,,Surface,4,Image 1,1,15,
2797,,Surface,4,Image 1,1,16,
3577,,Surface,4,Image 1,1,17,
2661,,Surface,4,Image 1,1,18,
