
Intensity StdDev Ch=1 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
4288.11,,Surface,1,Image 1,1,0,
1275.5,,Surface,1,Image 1,1,1,
4336.07,,Surface,1,Image 1,1,2,
3023.83,,Surface,1,Image 1,1,3,
5867.71,,Surface,1,Image 1,1,4,
5371.27,,Surface,1,Image 1,1,5,
5717.71,,Surface,1,Image 1,1,6,
3417.01,,Surface,1,Image 1,1,7,
5150.68,,Surface,1,Image 1,1,8,
4461.89,,Surface,1,Image 1,1,9,
5059.58,,Surface,1,Image 1,1,10,
3204.55,,Surface,1,Image 1,1,11,
2098.23,,Surface,1,Image 1,1,12,
4449.71,,Surface,1,Image 1,1,13,
5892.53,,Surface,1,Image 1,1,14,
3205.38,,Surface,1,Image 1,1,15,
5792.83,,Surface,1,Image 1,1,16,
7280.98,,Surface,1,Image 1,1,17,
7928.02,,Surface,1,Image 1,1,18,
