
Intensity Mean Ch=6 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
553.527,,Surface,6,Image 1,1,0,
530.046,,Surface,6,Image 1,1,1,
670.201,,Surface,6,Image 1,1,2,
388.711,,Surface,6,Image 1,1,3,
756.661,,Surface,6,Image 1,1,4,
834.124,,Surface,6,Image 1,1,5,
712.504,,Surface,6,Image 1,1,6,
925.145,,Surface,6,Image 1,1,7,
476.942,,Surface,6,Image 1,1,8,
604.907,,Surface,6,Image 1,1,9,
572.259,,Surface,6,Image 1,1,10,
440.912,,Surface,6,Image 1,1,11,
906.643,,Surface,6,Image 1,1,12,
685.606,,Surface,6,Image 1,1,13,
939.191,,Surface,6,Image 1,1,14,
649.138,,Surface,6,Image 1,1,15,
1048.68,,Surface,6,Image 1,1,16,
708.625,,Surface,6,Image 1,1,17,
1032.12,,Surface,6,Image 1,1,18,
