
Intensity StdDev Ch=6 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
1920.6,,Surface,6,Image 1,1,0,
883.284,,Surface,6,Image 1,1,1,
1022.08,,Surface,6,Image 1,1,2,
807.528,,Surface,6,Image 1,1,3,
1642.62,,Surface,6,Image 1,1,4,
1486.83,,Surface,6,Image 1,1,5,
1040.08,,Surface,6,Image 1,1,6,
1695.6,,Surface,6,Image 1,1,7,
1222.47,,Surface,6,Image 1,1,8,
1489.45,,Surface,6,Image 1,1,9,
1242.88,,Surface,6,Image 1,1,10,
1094.18,,Surface,6,Image 1,1,11,
2478.32,,Surface,6,Image 1,1,12,
1447.47,,Surface,6,Image 1,1,13,
1387.16,,Surface,6,Image 1,1,14,
1249.89,,Surface,6,Image 1,1,15,
1303.01,,Surface,6,Image 1,1,16,
1238.73,,Surface,6,Image 1,1,17,
1581.46,,Surface,6,Image 1,1,18,
