
Intensity Mean Ch=1 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
3555.82,,Surface,1,Image 1,1,0,
1959.5,,Surface,1,Image 1,1,1,
3146.08,,Surface,1,Image 1,1,2,
2634.93,,Surface,1,Image 1,1,3,
6022.55,,Surface,1,Image 1,1,4,
4514.51,,Surface,1,Image 1,1,5,
3943.55,,Surface,1,Image 1,1,6,
4197.28,,Surface,1,Image 1,1,7,
5409.48,,Surface,1,Image 1,1,8,
5176.02,,Surface,1,Image 1,1,9,
5193.22,,Surface,1,Image 1,1,10,
3763.98,,Surface,1,Image 1,1,11,
3006.62,,Surface,1,Image 1,1,12,
3834.53,,Surface,1,Image 1,1,13,
4601.69,,Surface,1,Image 1,1,14,
3478.84,,Surface,1,Image 1,1,15,
4702.16,,Surface,1,Image 1,1,16,
5344.14,,Surface,1,Image 1,1,17,
5073.91,,Surface,1,Image 1,1,18,
