
Intensity Min Ch=2 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
95,,Surface,2,Image 1,1,0,
204,,Surface,2,Image 1,1,1,
206,,Surface,2,Image 1,1,2,
33,,Surface,2,Image 1,1,3,
11,,Surface,2,Image 1,1,4,
134,,Surface,2,Image 1,1,5,
156,,Surface,2,Image 1,1,6,
214,,Surface,2,Image 1,1,7,
94,,Surface,2,Image 1,1,8,
49,,Surface,2,Image 1,1,9,
54,,Surface,2,Image 1,1,10,
22,,Surface,2,Image 1,1,11,
2,,Surface,2,Image 1,1,12,
85,,Surface,2,Image 1,1,13,
6,,Surface,2,Image 1,1,14,
21,,Surface,2,Image 1,1,15,
41,,Surface,2,Image 1,1,16,
39,,Surface,2,Image 1,1,17,
33,,Surface,2,Image 1,1,18,
69,,Surface,2,Image 1,1,19,
