
Intensity Min Ch=4 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
419,,Surface,4,Image 1,1,0,
399,,Surface,4,Image 1,1,1,
429,,Surface,4,Image 1,1,2,
229,,Surface,4,Image 1,1,3,
370,,Surface,4,Image 1,1,4,
327,,Surface,4,Image 1,1,5,
491,,Surface,4,Image 1,1,6,
196,,Surface,4,Image 1,1,7,
303,,Surface,4,Image 1,1,8,
369,,Surface,4,Image 1,1,9,
184,,Surface,4,Image 1,1,10,
290,,Surface,4,Image 1,1,11,
251,,Surface,4,Image 1,1,12,
220,,Surface,4,Image 1,1,13,
314,,Surface,4,Image 1,1,14,
484,,Surface,4,Image 1,1,15,
438,,Surface,4,Image 1,1,16,
409,,Surface,4,Image 1,1,17,
212,,Surface,4,Image 1,1,18,
488,,Surface,4,Image 1,1,19,
