
Intensity StdDev Ch=6 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
1145.54,,Surface,6,Image 1,1,0,
1556.94,,Surface,6,Image 1,1,1,
1720.87,,Surface,6,Image 1,1,2,
1056,,Surface,6,Image 1,1,3,
1760.32,,Surface,6,Image 1,1,4,
3427.54,,Surface,6,Image 1,1,5,
1331.42,,Surface,6,Image 1,1,6,
2512.41,,Surface,6,Image 1,1,7,
1351.69,,Surface,6,Image 1,1,8,
3005.91,,Surface,6,Image 1,1,9,
1382.85,,Surface,6,Image 1,1,10,
2126.97,,Surface,6,Image 1,1,11,
3551.55,,Surface,6,Image 1,1,12,
1483.56,,Surface,6,Image 1,1,13,
1417.91,,Surface,6,Image 1,1,14,
2061.05,,Surface,6,Image 1,1,15,
857.612,,Surface,6,Image 1,1,16,
1521.09,,Surface,6,Image 1,1,17,
1127.47,,Surface,6,Image 1,1,18,
816.267,,Surface,6,Image 1,1,19,
