
Intensity StdDev Ch=7 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
9941.74,,Surface,7,Image 1,1,0,
4837,,Surface,7,Image 1,1,1,
2894.82,,Surface,7,Image 1,1,2,
4139.17,,Surface,7,Image 1,1,3,
6835.21,,Surface,7,Image 1,1,4,
4030.18,,Surface,7,Image 1,1,5,
8723.52,,Surface,7,Image 1,1,6,
2304.15,,Surface,7,Image 1,1,7,
1960.14,,Surface,7,Image 1,1,8,
5708.67,,Surface,7,Image 1,1,9,
8275.65,,Surface,7,Image 1,1,10,
4247.36,,Surface,7,Image 1,1,11,
6119.11,,Surface,7,Image 1,1,12,
2756.12,,Surface,7,Image 1,1,13,
9137.85,,Surface,7,Image 1,1,14,
1320.03,,Surface,7,Image 1,1,15,
1888.16,,Surface,7,Image 1,1,16,
6733.11,,Surface,7,Image 1,1,17,
7294.79,,Surface,7,Image 1,1,18,
1322.02,,Surface,7,Image 1,1,19,
