
Intensity StdDev Ch=6 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
194.552,,Surface,6,Image 1,1,0,
358.415,,Surface,6,Image 1,1,1,
487.387,,Surface,6,Image 1,1,2,
450.247,,Surface,6,Image 1,1,3,
0,,Surface,6,Image 1,1,4,
327.595,,Surface,6,Image 1,1,5,
375.56,,Surface,6,Image 1,1,6,
351.908,,Surface,6,Image 1,1,7,
34.2321,,Surface,6,Image 1,1,8,
437.512,,Surface,6,Image 1,1,9,
285.588,,Surface,6,Image 1,1,10,
0,,Surface,6,Image 1,1,11,
431.039,,Surface,6,Image 1,1,12,
589.617,,Surface,6,Image 1,1,13,
128.188,,Surface,6,Image 1,1,14,
1011.18,,Surface,6,Image 1,1,15,
539.69,,Surface,6,Image 1,1,16,
242.103,,Surface,6,Image 1,1,17,
450.753,,Surface,6,Image 1,1,18,
604.967,,Surface,6,Image 1,1,19,
563.694,,Surface,6,Image 1,1,20,
