
Intensity Mean Ch=2 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
1412.59,,Surface,2,Image 1,1,0,
1518.12,,Surface,2,Image 1,1,1,
1433.97,,Surface,2,Image 1,1,2,
1212.61,,Surface,2,Image 1,1,3,
1515.85,,Surface,2,Image 1,1,4,
1358.77,,Surface,2,Image 1,1,5,
1955.73,,Surface,2,Image 1,1,6,
1475.11,,Surface,2,Image 1,1,7,
946.852,,Surface,2,Image 1,1,8,
1623.37,,Surface,2,Image 1,1,9,
1781.72,,Surface,2,Image 1,1,10,
1935.03,,Surface,2,Image 1,1,11,
1279.55,,Surface,2,Image 1,1,12,
1734.67,,Surface,2,Image 1,1,13,
1120.61,,Surface,2,Image 1,1,14,
1976.8,,Surface,2,Image 1,1,15,
1587.84,,Surface,2,Image 1,1,16,
1261.85,,Surface,2,Image 1,1,17,
1447.49,,Surface,2,Image 1,1,18,
1495.95,,Surface,2,Image 1,1,19,
1393.41,,Surface,2,Image 1,1,20,
