
Intensity Max Ch=2 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
8516,,Surface,2,Image 1,1,0,
8381,,Surface,2,Image 1,1,1,
7823,,Surface,2,Image 1,1,2,
7816,,Surface,2,Image 1,1,3,
10425,,Surface,2,Image 1,1,4,
7494,,Surface,2,Image 1,1,5,
10488,,Surface,2,Image 1,1,6,
11829,,Surface,2,Image 1,1,7,
6237,,Surface,2,Image 1,1,8,
19074,,Surface,2,Image 1,1,9,
65535,,Surface,2,Image 1,1,10,
8929,,Surface,2,Image 1,1,11,
18665,,Surface,2,Image 1,1,12,
39394,,Surface,2,Image 1,1,13,
6493,,Surface,2,Image 1,1,14,
9290,,Surface,2,Image 1,1,15,
11546,,Surface,2,Image 1,1,16,
9775,,Surface,2,Image 1,1,17,
24990,,Surface,2,Image 1,1,18,
8470,,Surface,2,Image 1,1,19,
7668,,Surface,2,Image 1,1,20,
