
Intensity StdDev Ch=3 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
2820.83,,Surface,3,Image 1,1,0,
4443.57,,Surface,3,Image 1,1,1,
4556.48,,Surface,3,Image 1,1,2,
4101.7,,Surface,3,Image 1,1,3,
3984.93,,Surface,3,Image 1,1,4,
3676.09,,Surface,3,Image 1,1,5,
2181.95,,Surface,3,Image 1,1,6,
3568.44,,Surface,3,Image 1,1,7,
3988.08,,Surface,3,Image 1,1,8,
3417.12,,Surface,3,Image 1,1,9,
3148.29,,Surface,3,Image 1,1,10,
2042.52,,Surface,3,Image 1,1,11,
4008.36,,Surface,3,Image 1,1,12,
5062.73,,Surface,3,Image 1,1,13,
3477.13,,Surface,3,Image 1,1,14,
9308.96,,Surface,3,Image 1,1,15,
4263.91,,Surface,3,Image 1,1,16,
4509.85,,Surface,3,Image 1,1,17,
3623.39,,Surface,3,Image 1,1,18,
5498.85,,Surface,3,Image 1,1,19,
3487.02,,Surface,3,Image 1,1,20,
