
Intensity Min Ch=4 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
4242,,Surface,4,Image 1,1,0,
4481,,Surface,4,Image 1,1,1,
3682,,Surface,4,Image 1,1,2,
3956,,Surface,4,Image 1,1,3,
4500,,Surface,4,Image 1,1,4,
4088,,Surface,4,Image 1,1,5,
3734,,Surface,4,Image 1,1,6,
3423,,Surface,4,Image 1,1,7,
4302,,Surface,4,Image 1,1,8,
3796,,Surface,4,Image 1,1,9,
3730,,Surface,4,Image 1,1,10,
4603,,Surface,4,Image 1,1,11,
4120,,Surface,4,Image 1,1,12,
3279,,Surface,4,Image 1,1,13,
3759,,Surface,4,Image 1,1,14,
4003,,Surface,4,Image 1,1,15,
3548,,Surface,4,Image 1,1,16,
4303,,Surface,4,Image 1,1,17,
3845,,Surface,4,Image 1,1,18,
3282,,Surface,4,Image 1,1,19,
3945,,Surface,4,Image 1,1,20,
