
Intensity Sum Ch=3 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
8.30273e+08,,Surface,3,Image 1,1,0,
2.92122e+08,,Surface,3,Image 1,1,1,
5.05149e+08,,Surface,3,Image 1,1,2,
7.09053e+08,,Surface,3,Image 1,1,3,
5.62072e+08,,Surface,3,Image 1,1,4,
6.00973e+08,,Surface,3,Image 1,1,5,
2.30074e+08,,Surface,3,Image 1,1,6,
1.99586e+09,,Surface,3,Image 1,1,7,
2.11189e+08,,Surface,3,Image 1,1,8,
1.86136e+08,,Surface,3,Image 1,1,9,
1.8761e+09,,Surface,3,Image 1,1,10,
1.53893e+08,,Surface,3,Image 1,1,11,
1.02165e+09,,Surface,3,Image 1,1,12,
4.46285e+09,,Surface,3,Image 1,1,13,
3.70563e+08,,Surface,3,Image 1,1,14,
5.4479e+08,,Surface,3,Image 1,1,15,
5.59409e+08,,Surface,3,Image 1,1,16,
5.43639e+08,,Surface,3,Image 1,1,17,
1.12769e+09,,Surface,3,Image 1,1,18,
1.28463e+09,,Surface,3,Image 1,1,19,
1.08067e+09,,Surface,3,Image 1,1,20,
