
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
305.6,344.17,19.3464,um,Surface,Position,1,0,
198.429,340.577,21.2722,um,Surface,Position,1,1,
241.603,283.914,16.1765,um,Surface,Position,1,2,
275.52,239.838,24.0712,um,Surface,Position,1,3,
163.95,348.342,21.5285,um,Surface,Position,1,4,
161.509,253.254,21.6417,um,Surface,Position,1,5,
223.592,183.846,13.0599,um,Surface,Position,1,6,
330.894,102.26,16.0435,um,Surface,Position,1,7,
336.663,53.2021,24.9882,um,Surface,Position,1,8,
231.423,133.587,20.1253,um,Surface,Position,1,9,
199.142,150.201,17.9003,um,Surface,Position,1,10,
139.429,178.493,13.2953,um,Surface,Position,1,11,
22.7371,289.018,23.7848,um,Surface,Position,1,12,
84.0178,257.08,16.0166,um,Surface,Position,1,13,
259.467,26.482,23.3761,um,Surface,Position,1,14,
34.9251,207.395,14.1227,um,Surface,Position,1,15,
166.679,74.5313,15.3031,um,Surface,Position,1,16,
122.853,93.1721,23.6628,um,Surface,Position,1,17,
142.395,15.9509,23.1497,um,Surface,Position,1,18,
21.382,14.625,15.4698,um,Surface,Position,1,19,
30.9614,56.1894,18.1761,um,Surface,Position,1,20,
