
Intensity Min Ch=3 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
417,,Surface,3,Image 1,1,0,
541,,Surface,3,Image 1,1,1,
629,,Surface,3,Image 1,1,2,
294,,Surface,3,Image 1,1,3,
494,,Surface,3,Image 1,1,4,
463,,Surface,3,Image 1,1,5,
644,,Surface,3,Image 1,1,6,
375,,Surface,3,Image 1,1,7,
242,,Surface,3,Image 1,1,8,
596,,Surface,3,Image 1,1,9,
364,,Surface,3,Image 1,1,10,
620,,Surface,3,Image 1,1,11,
137,,Surface,3,Image 1,1,12,
389,,Surface,3,Image 1,1,13,
221,,Surface,3,Image 1,1,14,
716,,Surface,3,Image 1,1,15,
422,,Surface,3,Image 1,1,16,
582,,Surface,3,Image 1,1,17,
272,,Surface,3,Image 1,1,18,
574,,Surface,3,Image 1,1,19,
600,,Surface,3,Image 1,1,20,
