
Intensity Mean Ch=5 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
133.352,,Surface,5,Image 1,1,0,
294.024,,Surface,5,Image 1,1,1,
491.723,,Surface,5,Image 1,1,2,
152.82,,Surface,5,Image 1,1,3,
395.878,,Surface,5,Image 1,1,4,
234.974,,Surface,5,Image 1,1,5,
226.769,,Surface,5,Image 1,1,6,
57.5507,,Surface,5,Image 1,1,7,
263.513,,Surface,5,Image 1,1,8,
522.173,,Surface,5,Image 1,1,9,
610.1,,Surface,5,Image 1,1,10,
415.638,,Surface,5,Image 1,1,11,
434.697,,Surface,5,Image 1,1,12,
460.938,,Surface,5,Image 1,1,13,
