
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
283.38,326.132,15.4684,um,Surface,Position,1,0,
153.696,345.426,17.2693,um,Surface,Position,1,1,
204.658,299.258,12.2146,um,Surface,Position,1,2,
345.133,108.834,12.4499,um,Surface,Position,1,3,
236.745,168.107,13.4925,um,Surface,Position,1,4,
250.094,109.462,17.9976,um,Surface,Position,1,5,
169.755,208.089,15.0178,um,Surface,Position,1,6,
175.635,162.723,14.8527,um,Surface,Position,1,7,
328.289,47.385,10.9625,um,Surface,Position,1,8,
72.9689,242.839,11.7889,um,Surface,Position,1,9,
150.916,91.9447,11.3566,um,Surface,Position,1,10,
101.268,170.321,17.1667,um,Surface,Position,1,11,
214.636,32.1836,11.7072,um,Surface,Position,1,12,
40.1686,172.534,13.9013,um,Surface,Position,1,13,
