
Intensity Sum Ch=6 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
1.6152e+08,,Surface,6,Image 1,1,0,
2.23615e+07,,Surface,6,Image 1,1,1,
4.45463e+08,,Surface,6,Image 1,1,2,
4.03893e+07,,Surface,6,Image 1,1,3,
4.07264e+08,,Surface,6,Image 1,1,4,
5.53972e+07,,Surface,6,Image 1,1,5,
9.97591e+07,,Surface,6,Image 1,1,6,
1.74181e+07,,Surface,6,Image 1,1,7,
1.60223e+08,,Surface,6,Image 1,1,8,
7.82125e+07,,Surface,6,Image 1,1,9,
4.21599e+07,,Surface,6,Image 1,1,10,
3.58066e+08,,Surface,6,Image 1,1,11,
2.47334e+08,,Surface,6,Image 1,1,12,
3.62388e+08,,Surface,6,Image 1,1,13,
