
Intensity Mean Ch=3 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
5924.74,,Surface,3,Image 1,1,0,
6899.27,,Surface,3,Image 1,1,1,
7503.99,,Surface,3,Image 1,1,2,
6101.47,,Surface,3,Image 1,1,3,
7445.18,,Surface,3,Image 1,1,4,
6127.99,,Surface,3,Image 1,1,5,
6948.97,,Surface,3,Image 1,1,6,
6330.83,,Surface,3,Image 1,1,7,
6643.51,,Surface,3,Image 1,1,8,
8224.31,,Surface,3,Image 1,1,9,
7565.47,,Surface,3,Image 1,1,10,
7036.39,,Surface,3,Image 1,1,11,
7142.18,,Surface,3,Image 1,1,12,
8095.91,,Surface,3,Image 1,1,13,
