
Intensity Max Ch=2 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
36755,,Surface,2,Image 1,1,0,
65535,,Surface,2,Image 1,1,1,
65535,,Surface,2,Image 1,1,2,
27986,,Surface,2,Image 1,1,3,
65535,,Surface,2,Image 1,1,4,
16774,,Surface,2,Image 1,1,5,
59018,,Surface,2,Image 1,1,6,
13615,,Surface,2,Image 1,1,7,
46254,,Surface,2,Image 1,1,8,
32078,,Surface,2,Image 1,1,9,
38301,,Surface,2,Image 1,1,10,
65535,,Surface,2,Image 1,1,11,
64864,,Surface,2,Image 1,1,12,
39355,,Surface,2,Image 1,1,13,
