
Intensity Sum Ch=8 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
1.53023e+07,,Surface,8,Image 1,1,0,
43660,,Surface,8,Image 1,1,1,
6.6923e+06,,Surface,8,Image 1,1,2,
0,,Surface,8,Image 1,1,3,
5.76792e+07,,Surface,8,Image 1,1,4,
1.64243e+07,,Surface,8,Image 1,1,5,
0,,Surface,8,Image 1,1,6,
2.95399e+06,,Surface,8,Image 1,1,7,
2.10408e+08,,Surface,8,Image 1,1,8,
2.56065e+06,,Surface,8,Image 1,1,9,
1.29521e+08,,Surface,8,Image 1,1,10,
2.56175e+08,,Surface,8,Image 1,1,11,
1.44221e+07,,Surface,8,Image 1,1,12,
0,,Surface,8,Image 1,1,13,
