
Intensity Mean Ch=3 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
7994.16,,Surface,3,Image 1,1,0,
7019.81,,Surface,3,Image 1,1,1,
6504.93,,Surface,3,Image 1,1,2,
6551.27,,Surface,3,Image 1,1,3,
7317.92,,Surface,3,Image 1,1,4,
5074.72,,Surface,3,Image 1,1,5,
6077.45,,Surface,3,Image 1,1,6,
6627.21,,Surface,3,Image 1,1,7,
8480.13,,Surface,3,Image 1,1,8,
6652.64,,Surface,3,Image 1,1,9,
6641.87,,Surface,3,Image 1,1,10,
7433.93,,Surface,3,Image 1,1,11,
6429.89,,Surface,3,Image 1,1,12,
5355.12,,Surface,3,Image 1,1,13,
