
Intensity Min Ch=4 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
6033,,Surface,4,Image 1,1,0,
5553,,Surface,4,Image 1,1,1,
6193,,Surface,4,Image 1,1,2,
6449,,Surface,4,Image 1,1,3,
5170,,Surface,4,Image 1,1,4,
5726,,Surface,4,Image 1,1,5,
7054,,Surface,4,Image 1,1,6,
5861,,Surface,4,Image 1,1,7,
4239,,Surface,4,Image 1,1,8,
7018,,Surface,4,Image 1,1,9,
6310,,Surface,4,Image 1,1,10,
6018,,Surface,4,Image 1,1,11,
6293,,Surface,4,Image 1,1,12,
6351,,Surface,4,Image 1,1,13,
