
Intensity Mean Ch=1 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
3599.38,,Surface,1,Image 1,1,0,
3803.96,,Surface,1,Image 1,1,1,
2637.9,,Surface,1,Image 1,1,2,
2541.18,,Surface,1,Image 1,1,3,
3355.91,,Surface,1,Image 1,1,4,
3404.48,,Surface,1,Image 1,1,5,
2601.81,,Surface,1,Image 1,1,6,
4561.32,,Surface,1,Image 1,1,7,
4973.51,,Surface,1,Image 1,1,8,
3792.57,,Surface,1,Image 1,1,9,
2956.87,,Surface,1,Image 1,1,10,
4541.93,,Surface,1,Image 1,1,11,
3219.39,,Surface,1,Image 1,1,12,
2478.6,,Surface,1,Image 1,1,13,
