
Intensity Median Ch=5 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
1807.06,,Surface,5,Image 1,1,0,
1720.97,,Surface,5,Image 1,1,1,
1436.52,,Surface,5,Image 1,1,2,
1816.38,,Surface,5,Image 1,1,3,
1892.6,,Surface,5,Image 1,1,4,
1366.24,,Surface,5,Image 1,1,5,
1829.58,,Surface,5,Image 1,1,6,
1757.16,,Surface,5,Image 1,1,7,
2034.67,,Surface,5,Image 1,1,8,
2130.22,,Surface,5,Image 1,1,9,
1828.2,,Surface,5,Image 1,1,10,
1827.14,,Surface,5,Image 1,1,11,
2283.14,,Surface,5,Image 1,1,12,
1718.79,,Surface,5,Image 1,1,13,
1645.8,,Surface,5,Image 1,1,14,
