
Intensity Sum Ch=3 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
7.24321e+07,,Surface,3,Image 1,1,0,
1.25947e+08,,Surface,3,Image 1,1,1,
3.00711e+08,,Surface,3,Image 1,1,2,
4.51472e+08,,Surface,3,Image 1,1,3,
6.28299e+08,,Surface,3,Image 1,1,4,
2.53419e+08,,Surface,3,Image 1,1,5,
9.78867e+07,,Surface,3,Image 1,1,6,
8.07366e+07,,Surface,3,Image 1,1,7,
1.20589e+09,,Surface,3,Image 1,1,8,
7.37051e+08,,Surface,3,Image 1,1,9,
3.88966e+08,,Surface,3,Image 1,1,10,
2.04306e+09,,Surface,3,Image 1,1,11,
1.79851e+08,,Surface,3,Image 1,1,12,
1.15311e+09,,Surface,3,Image 1,1,13,
1.47756e+09,,Surface,3,Image 1,1,14,
