
Intensity Sum Ch=4 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
2.66576e+08,,Surface,4,Image 1,1,0,
4.54355e+08,,Surface,4,Image 1,1,1,
1.01783e+09,,Surface,4,Image 1,1,2,
1.60166e+09,,Surface,4,Image 1,1,3,
1.82895e+09,,Surface,4,Image 1,1,4,
1.1568e+09,,Surface,4,Image 1,1,5,
4.07146e+08,,Surface,4,Image 1,1,6,
2.29352e+08,,Surface,4,Image 1,1,7,
5.21936e+09,,Surface,4,Image 1,1,8,
3.08738e+09,,Surface,4,Image 1,1,9,
1.02009e+09,,Surface,4,Image 1,1,10,
8.55274e+09,,Surface,4,Image 1,1,11,
4.43299e+08,,Surface,4,Image 1,1,12,
4.09614e+09,,Surface,4,Image 1,1,13,
6.68855e+09,,Surface,4,Image 1,1,14,
