
Intensity StdDev Ch=8 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
0,,Surface,8,Image 1,1,0,
1029.26,,Surface,8,Image 1,1,1,
0,,Surface,8,Image 1,1,2,
173.647,,Surface,8,Image 1,1,3,
687.687,,Surface,8,Image 1,1,4,
0,,Surface,8,Image 1,1,5,
0,,Surface,8,Image 1,1,6,
0,,Surface,8,Image 1,1,7,
586.766,,Surface,8,Image 1,1,8,
848.474,,Surface,8,Image 1,1,9,
363.651,,Surface,8,Image 1,1,10,
258.696,,Surface,8,Image 1,1,11,
0,,Surface,8,Image 1,1,12,
891.669,,Surface,8,Image 1,1,13,
1571.95,,Surface,8,Image 1,1,14,
