
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
282.729,332.961,12.1504,um,Surface,Position,1,0,
313.814,222.972,11.1772,um,Surface,Position,1,1,
292.174,189.941,20.3076,um,Surface,Position,1,2,
346.455,132.61,13.2839,um,Surface,Position,1,3,
266.142,218.25,11.0003,um,Surface,Position,1,4,
304.926,136.214,18.4191,um,Surface,Position,1,5,
153.982,246.124,21.6121,um,Surface,Position,1,6,
60.6044,343.965,12.8149,um,Surface,Position,1,7,
103.015,262.578,14.6044,um,Surface,Position,1,8,
109.739,200.545,12.9168,um,Surface,Position,1,9,
16.5364,277.636,12.5876,um,Surface,Position,1,10,
154.193,117.96,15.8468,um,Surface,Position,1,11,
60.4117,93.9229,12.6183,um,Surface,Position,1,12,
21.7891,21.308,11.0838,um,Surface,Position,1,13,
78.8321,21.9251,10.1127,um,Surface,Position,1,14,
