
Intensity Mean Ch=2 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
1247.23,,Surface,2,Image 1,1,0,
1355.03,,Surface,2,Image 1,1,1,
891.821,,Surface,2,Image 1,1,2,
1051.05,,Surface,2,Image 1,1,3,
1146.23,,Surface,2,Image 1,1,4,
887.882,,Surface,2,Image 1,1,5,
1006.62,,Surface,2,Image 1,1,6,
1269.27,,Surface,2,Image 1,1,7,
1111.45,,Surface,2,Image 1,1,8,
1151.94,,Surface,2,Image 1,1,9,
1122.97,,Surface,2,Image 1,1,10,
999.749,,Surface,2,Image 1,1,11,
1007.44,,Surface,2,Image 1,1,12,
961.073,,Surface,2,Image 1,1,13,
961.088,,Surface,2,Image 1,1,14,
