
Intensity Sum Ch=6 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
2.68844e+07,,Surface,6,Image 1,1,0,
5.78136e+07,,Surface,6,Image 1,1,1,
1.4311e+08,,Surface,6,Image 1,1,2,
2.94972e+08,,Surface,6,Image 1,1,3,
3.34865e+08,,Surface,6,Image 1,1,4,
1.03832e+08,,Surface,6,Image 1,1,5,
4.24997e+07,,Surface,6,Image 1,1,6,
4.56919e+07,,Surface,6,Image 1,1,7,
8.27198e+08,,Surface,6,Image 1,1,8,
4.79592e+08,,Surface,6,Image 1,1,9,
2.23965e+08,,Surface,6,Image 1,1,10,
1.50824e+09,,Surface,6,Image 1,1,11,
1.66228e+08,,Surface,6,Image 1,1,12,
8.29166e+08,,Surface,6,Image 1,1,13,
8.80002e+08,,Surface,6,Image 1,1,14,
