
Intensity Mean Ch=8 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
0,,Surface,8,Image 1,1,0,
179.319,,Surface,8,Image 1,1,1,
0,,Surface,8,Image 1,1,2,
4.45975,,Surface,8,Image 1,1,3,
66.2149,,Surface,8,Image 1,1,4,
0,,Surface,8,Image 1,1,5,
0,,Surface,8,Image 1,1,6,
0,,Surface,8,Image 1,1,7,
30.5203,,Surface,8,Image 1,1,8,
57.6436,,Surface,8,Image 1,1,9,
22.0342,,Surface,8,Image 1,1,10,
11.691,,Surface,8,Image 1,1,11,
0,,Surface,8,Image 1,1,12,
84.9308,,Surface,8,Image 1,1,13,
111.284,,Surface,8,Image 1,1,14,
