
Intensity Mean Ch=1 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
2062.36,,Surface,1,Image 1,1,0,
1913.54,,Surface,1,Image 1,1,1,
1875.32,,Surface,1,Image 1,1,2,
2298.8,,Surface,1,Image 1,1,3,
2354.55,,Surface,1,Image 1,1,4,
1629.35,,Surface,1,Image 1,1,5,
2230.62,,Surface,1,Image 1,1,6,
2045.66,,Surface,1,Image 1,1,7,
2651.49,,Surface,1,Image 1,1,8,
2650.08,,Surface,1,Image 1,1,9,
2300.82,,Surface,1,Image 1,1,10,
2486.68,,Surface,1,Image 1,1,11,
3021.7,,Surface,1,Image 1,1,12,
2419.59,,Surface,1,Image 1,1,13,
2081.61,,Surface,1,Image 1,1,14,
