
Intensity StdDev Ch=4 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
2661.1,,Surface,4,Image 1,1,0,
2837.49,,Surface,4,Image 1,1,1,
7289.9,,Surface,4,Image 1,1,2,
4256.93,,Surface,4,Image 1,1,3,
3551.33,,Surface,4,Image 1,1,4,
9857.71,,Surface,4,Image 1,1,5,
8133.39,,Surface,4,Image 1,1,6,
1800.38,,Surface,4,Image 1,1,7,
10735.3,,Surface,4,Image 1,1,8,
8738.26,,Surface,4,Image 1,1,9,
2580.06,,Surface,4,Image 1,1,10,
8824.7,,Surface,4,Image 1,1,11,
3152.21,,Surface,4,Image 1,1,12,
7140.87,,Surface,4,Image 1,1,13,
8595.08,,Surface,4,Image 1,1,14,
