
Intensity StdDev Ch=2 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
565.087,,Surface,2,Image 1,1,0,
733.049,,Surface,2,Image 1,1,1,
496.631,,Surface,2,Image 1,1,2,
512.257,,Surface,2,Image 1,1,3,
590.205,,Surface,2,Image 1,1,4,
464.988,,Surface,2,Image 1,1,5,
533.756,,Surface,2,Image 1,1,6,
580.482,,Surface,2,Image 1,1,7,
564.088,,Surface,2,Image 1,1,8,
580.956,,Surface,2,Image 1,1,9,
562.274,,Surface,2,Image 1,1,10,
526.455,,Surface,2,Image 1,1,11,
489.552,,Surface,2,Image 1,1,12,
575.103,,Surface,2,Image 1,1,13,
678.196,,Surface,2,Image 1,1,14,
